Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type
57.28,26.17,0.0,0.03,90.96,100.0,36900,1,0,1,0,0,0,0,0,0,Maximum_Load
57.82,27.18,0.0,0.03,90.5,100.0,37800,1,0,1,0,0,0,0,0,0,Maximum_Load
50.11,21.53,0.0,0.02,91.88,100.0,38700,1,0,1,0,0,0,0,0,0,Maximum_Load
68.69,36.4,0.0,0.03,88.36,100.0,39600,1,0,1,0,0,0,0,0,0,Maximum_Load
70.16,51.73,0.0,0.03,80.49,100.0,40500,1,0,1,0,0,0,0,0,0,Maximum_Load
60.55,47.48,0.0,0.03,78.69,100.0,41400,1,0,1,0,0,0,0,0,0,Maximum_Load
64.58,50.0,0.0,0.03,79.07,100.0,42300,1,0,1,0,0,0,0,0,0,Maximum_Load
71.89,55.62,0.0,0.03,79.09,100.0,43200,1,0,1,0,0,0,0,0,0,Maximum_Load
5.58,0.54,13.28,0.0,99.54,38.74,44100,1,0,1,0,0,0,0,0,0,Medium_Load
4.9,0.0,26.1,0.0,100.0,18.45,45000,1,0,1,0,0,0,0,0,0,Medium_Load
5.22,0.0,25.45,0.0,100.0,20.09,45900,1,0,1,0,0,0,0,0,0,Medium_Load
5.36,0.0,25.67,0.0,100.0,20.44,46800,1,0,1,0,0,0,0,0,0,Medium_Load
41.51,17.24,4.14,0.02,92.35,99.51,47700,1,0,1,0,0,0,0,0,0,Maximum_Load
69.77,39.17,0.0,0.03,87.2,100.0,48600,1,0,1,0,0,0,0,0,0,Maximum_Load
60.08,31.32,0.0,0.03,88.67,100.0,49500,1,0,1,0,0,0,0,0,0,Maximum_Load
60.26,33.37,0.0,0.03,87.48,100.0,50400,1,0,1,0,0,0,0,0,0,Maximum_Load
66.53,47.63,0.0,0.03,81.31,100.0,51300,1,0,1,0,0,0,0,0,0,Maximum_Load
65.2,28.33,0.0,0.03,91.72,100.0,52200,1,0,1,0,0,0,0,0,0,Maximum_Load
110.3,47.66,0.0,0.05,91.8,100.0,53100,1,0,1,0,0,0,0,0,0,Maximum_Load
100.48,46.15,0.0,0.05,90.87,100.0,54000,1,0,1,0,0,0,0,0,0,Maximum_Load
95.44,38.66,0.0,0.04,92.68,100.0,54900,1,0,1,0,0,0,0,0,0,Maximum_Load
106.67,43.74,0.0,0.05,92.52,100.0,55800,1,0,1,0,0,0,0,0,0,Maximum_Load
70.56,29.92,0.0,0.03,92.07,100.0,56700,1,0,1,0,0,0,0,0,0,Maximum_Load
91.3,35.28,0.0,0.04,93.28,100.0,57600,1,0,1,0,0,0,0,0,0,Maximum_Load
115.42,52.24,0.0,0.05,91.1,100.0,58500,1,0,1,0,0,0,0,0,0,Maximum_Load
96.05,52.49,0.0,0.04,87.75,100.0,59400,1,0,1,0,0,0,0,0,0,Maximum_Load
111.53,52.63,0.0,0.05,90.44,100.0,60300,1,0,1,0,0,0,0,0,0,Maximum_Load
92.2,46.44,0.0,0.04,89.31,100.0,61200,1,0,1,0,0,0,0,0,0,Maximum_Load
82.84,32.51,0.0,0.04,93.09,100.0,62100,1,0,1,0,0,0,0,0,0,Medium_Load
124.7,50.47,0.0,0.06,92.7,100.0,63000,1,0,1,0,0,0,0,0,0,Medium_Load
39.74,5.83,3.6,0.02,98.94,99.59,63900,1,0,1,0,0,0,0,0,0,Medium_Load
26.82,0.0,12.2,0.01,100.0,91.03,64800,1,0,1,0,0,0,0,0,0,Medium_Load
37.19,11.92,0.97,0.02,95.23,99.97,65700,1,0,1,0,0,0,0,0,0,Medium_Load
73.48,30.31,0.0,0.03,92.44,100.0,66600,1,0,1,0,0,0,0,0,0,Medium_Load
92.38,25.16,0.14,0.04,96.49,100.0,67500,1,0,1,0,0,0,0,0,0,Medium_Load
61.09,5.15,1.3,0.03,99.65,99.98,68400,1,0,1,0,0,0,0,0,0,Medium_Load
97.52,21.6,0.0,0.04,97.63,100.0,69300,1,0,1,0,0,0,0,0,0,Medium_Load
73.76,12.71,1.04,0.03,98.55,99.99,70200,1,0,1,0,0,0,0,0,0,Medium_Load
62.42,4.14,1.22,0.03,99.78,99.98,71100,1,0,1,0,0,0,0,0,0,Medium_Load
25.67,0.0,12.1,0.01,100.0,90.45,72000,1,0,1,0,0,0,0,0,0,Medium_Load
25.31,0.0,12.31,0.01,100.0,89.93,72900,1,0,1,0,0,0,0,0,0,Medium_Load
16.24,0.0,18.76,0.01,100.0,65.45,73800,1,0,1,0,0,0,0,0,0,Medium_Load
6.66,0.0,25.63,0.0,100.0,25.15,74700,1,0,1,0,0,0,0,0,0,Medium_Load
5.58,0.0,26.03,0.0,100.0,20.96,75600,1,0,1,0,0,0,0,0,0,Medium_Load
5.29,0.0,26.53,0.0,100.0,19.55,76500,1,0,1,0,0,0,0,0,0,Medium_Load
5.08,0.0,26.68,0.0,100.0,18.7,77400,1,0,1,0,0,0,0,0,0,Medium_Load
5.04,0.0,26.78,0.0,100.0,18.5,78300,1,0,1,0,0,0,0,0,0,Medium_Load
5.04,0.0,26.68,0.0,100.0,18.56,79200,1,0,1,0,0,0,0,0,0,Medium_Load
4.9,1.62,14.98,0.0,94.95,31.09,80100,1,0,1,0,0,0,0,0,0,Medium_Load
4.75,4.82,0.0,0.0,70.19,100.0,81000,1,0,1,0,0,0,0,0,0,Medium_Load
4.36,4.46,0.0,0.0,69.9,100.0,81900,1,0,1,0,0,0,0,0,0,Medium_Load
3.46,3.38,0.0,0.0,71.53,100.0,82800,1,0,1,0,0,0,0,0,0,Medium_Load
3.46,3.49,0.0,0.0,70.4,100.0,83700,1,0,1,0,0,0,0,0,0,Light_Load
3.46,3.46,0.0,0.0,70.71,100.0,84600,1,0,1,0,0,0,0,0,0,Light_Load
3.56,3.17,0.0,0.0,74.68,100.0,85500,1,0,1,0,0,0,0,0,0,Light_Load
3.46,3.42,0.0,0.0,71.12,100.0,0,1,0,1,0,0,0,0,0,0,Light_Load
3.46,3.49,0.0,0.0,70.4,100.0,900,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.35,0.0,0.0,72.14,100.0,1800,0,1,0,0,1,0,0,0,0,Light_Load
3.46,3.1,0.0,0.0,74.48,100.0,2700,0,1,0,0,1,0,0,0,0,Light_Load
3.53,3.46,0.0,0.0,71.42,100.0,3600,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.42,0.0,0.0,71.42,100.0,4500,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.35,0.0,0.0,72.14,100.0,5400,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.2,0.0,0.0,73.71,100.0,6300,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.56,0.0,0.0,70.01,100.0,7200,0,1,0,0,1,0,0,0,0,Light_Load
3.49,3.49,0.0,0.0,70.71,100.0,8100,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.35,0.0,0.0,66.59,100.0,9000,0,1,0,0,1,0,0,0,0,Light_Load
2.92,3.56,0.0,0.0,63.42,100.0,9900,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.53,0.0,0.0,64.63,100.0,10800,0,1,0,0,1,0,0,0,0,Light_Load
2.92,3.28,0.0,0.0,66.49,100.0,11700,0,1,0,0,1,0,0,0,0,Light_Load
3.2,3.67,0.0,0.0,65.72,100.0,12600,0,1,0,0,1,0,0,0,0,Light_Load
3.6,3.92,0.0,0.0,67.64,100.0,13500,0,1,0,0,1,0,0,0,0,Light_Load
3.1,3.64,0.0,0.0,64.84,100.0,14400,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.6,0.0,0.0,63.89,100.0,15300,0,1,0,0,1,0,0,0,0,Light_Load
2.95,3.53,0.0,0.0,64.13,100.0,16200,0,1,0,0,1,0,0,0,0,Light_Load
2.95,3.56,0.0,0.0,63.81,100.0,17100,0,1,0,0,1,0,0,0,0,Light_Load
3.02,3.71,0.0,0.0,63.13,100.0,18000,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.64,0.0,0.0,63.47,100.0,18900,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.82,0.0,0.0,61.64,100.0,19800,0,1,0,0,1,0,0,0,0,Light_Load
2.92,3.82,0.0,0.0,60.73,100.0,20700,0,1,0,0,1,0,0,0,0,Light_Load
2.95,3.78,0.0,0.0,61.52,100.0,21600,0,1,0,0,1,0,0,0,0,Light_Load
3.02,3.85,0.0,0.0,61.72,100.0,22500,0,1,0,0,1,0,0,0,0,Light_Load
2.88,3.67,0.0,0.0,61.73,100.0,23400,0,1,0,0,1,0,0,0,0,Light_Load
2.92,3.71,0.0,0.0,61.85,100.0,24300,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.96,0.0,0.0,60.26,100.0,25200,0,1,0,0,1,0,0,0,0,Light_Load
3.53,3.78,0.0,0.0,68.25,100.0,26100,0,1,0,0,1,0,0,0,0,Light_Load
3.28,3.74,0.0,0.0,65.94,100.0,27000,0,1,0,0,1,0,0,0,0,Light_Load
3.02,3.82,0.0,0.0,62.02,100.0,27900,0,1,0,0,1,0,0,0,0,Light_Load
6.88,7.02,0.0,0.0,69.99,100.0,28800,0,1,0,0,1,0,0,0,0,Light_Load
28.98,23.04,0.0,0.01,78.28,100.0,29700,0,1,0,0,1,0,0,0,0,Light_Load
35.5,29.52,0.0,0.02,76.89,100.0,30600,0,1,0,0,1,0,0,0,0,Light_Load
30.89,25.06,0.0,0.01,77.66,100.0,31500,0,1,0,0,1,0,0,0,0,Light_Load
34.31,4.46,2.23,0.02,99.17,99.79,32400,0,1,0,0,1,0,0,0,0,Light_Load
57.74,4.46,0.54,0.03,99.7,100.0,33300,0,1,0,0,1,0,0,0,0,Medium_Load
34.34,1.55,1.33,0.02,99.9,99.93,34200,0,1,0,0,1,0,0,0,0,Medium_Load
36.43,3.13,0.47,0.02,99.63,99.99,35100,0,1,0,0,1,0,0,0,0,Medium_Load
65.3,9.07,0.22,0.03,99.05,100.0,36000,0,1,0,0,1,0,0,0,0,Medium_Load
81.72,12.82,0.0,0.04,98.79,100.0,36900,0,1,0,0,1,0,0,0,0,Maximum_Load
89.21,15.23,0.0,0.04,98.57,100.0,37800,0,1,0,0,1,0,0,0,0,Maximum_Load
68.0,10.22,0.29,0.03,98.89,100.0,38700,0,1,0,0,1,0,0,0,0,Maximum_Load
89.57,15.84,0.0,0.04,98.47,100.0,39600,0,1,0,0,1,0,0,0,0,Maximum_Load
61.63,25.81,0.04,0.03,92.24,100.0,40500,0,1,0,0,1,0,0,0,0,Maximum_Load
72.36,29.41,0.0,0.03,92.64,100.0,41400,0,1,0,0,1,0,0,0,0,Maximum_Load
73.04,28.3,0.0,0.03,93.25,100.0,42300,0,1,0,0,1,0,0,0,0,Maximum_Load
54.25,19.04,1.84,0.02,94.36,99.94,43200,0,1,0,0,1,0,0,0,0,Maximum_Load
4.0,0.0,13.75,0.0,100.0,27.93,44100,0,1,0,0,1,0,0,0,0,Medium_Load
4.9,0.0,25.24,0.0,100.0,19.06,45000,0,1,0,0,1,0,0,0,0,Medium_Load
4.28,0.0,16.6,0.0,100.0,24.97,45900,0,1,0,0,1,0,0,0,0,Medium_Load
4.32,0.0,16.6,0.0,100.0,25.19,46800,0,1,0,0,1,0,0,0,0,Medium_Load
33.44,3.64,9.97,0.02,99.41,95.83,47700,0,1,0,0,1,0,0,0,0,Maximum_Load
84.6,19.3,0.0,0.04,97.5,100.0,48600,0,1,0,0,1,0,0,0,0,Maximum_Load
39.49,7.24,0.0,0.02,98.36,100.0,49500,0,1,0,0,1,0,0,0,0,Maximum_Load
39.64,9.58,0.0,0.02,97.2,100.0,50400,0,1,0,0,1,0,0,0,0,Maximum_Load
39.74,5.4,0.76,0.02,99.09,99.98,51300,0,1,0,0,1,0,0,0,0,Maximum_Load
35.82,0.72,2.48,0.02,99.98,99.76,52200,0,1,0,0,1,0,0,0,0,Maximum_Load
35.96,1.4,1.55,0.02,99.92,99.91,53100,0,1,0,0,1,0,0,0,0,Maximum_Load
40.32,7.6,0.4,0.02,98.27,100.0,54000,0,1,0,0,1,0,0,0,0,Maximum_Load
40.79,9.5,0.0,0.02,97.39,100.0,54900,0,1,0,0,1,0,0,0,0,Maximum_Load
61.2,24.3,0.0,0.03,92.94,100.0,55800,0,1,0,0,1,0,0,0,0,Maximum_Load
45.11,13.21,0.0,0.02,95.97,100.0,56700,0,1,0,0,1,0,0,0,0,Maximum_Load
37.84,4.43,0.83,0.02,99.32,99.98,57600,0,1,0,0,1,0,0,0,0,Maximum_Load
37.19,0.97,1.08,0.02,99.97,99.96,58500,0,1,0,0,1,0,0,0,0,Maximum_Load
33.7,0.9,2.23,0.02,99.96,99.78,59400,0,1,0,0,1,0,0,0,0,Maximum_Load
35.96,1.3,1.22,0.02,99.93,99.94,60300,0,1,0,0,1,0,0,0,0,Maximum_Load
30.96,0.94,5.04,0.01,99.95,98.7,61200,0,1,0,0,1,0,0,0,0,Maximum_Load
4.36,0.0,21.6,0.0,100.0,19.79,62100,0,1,0,0,1,0,0,0,0,Medium_Load
3.96,0.0,24.98,0.0,100.0,15.66,63000,0,1,0,0,1,0,0,0,0,Medium_Load
3.96,0.0,22.79,0.0,100.0,17.12,63900,0,1,0,0,1,0,0,0,0,Medium_Load
3.92,0.0,23.0,0.0,100.0,16.8,64800,0,1,0,0,1,0,0,0,0,Medium_Load
3.74,0.0,6.52,0.0,100.0,49.76,65700,0,1,0,0,1,0,0,0,0,Medium_Load
3.74,0.0,5.18,0.0,100.0,58.54,66600,0,1,0,0,1,0,0,0,0,Medium_Load
3.82,0.0,15.55,0.0,100.0,23.86,67500,0,1,0,0,1,0,0,0,0,Medium_Load
3.89,0.0,19.8,0.0,100.0,19.28,68400,0,1,0,0,1,0,0,0,0,Medium_Load
3.96,0.0,23.51,0.0,100.0,16.61,69300,0,1,0,0,1,0,0,0,0,Medium_Load
3.92,0.0,25.56,0.0,100.0,15.16,70200,0,1,0,0,1,0,0,0,0,Medium_Load
4.9,0.0,25.16,0.0,100.0,19.12,71100,0,1,0,0,1,0,0,0,0,Medium_Load
4.39,0.0,24.26,0.0,100.0,17.81,72000,0,1,0,0,1,0,0,0,0,Medium_Load
3.89,0.0,23.98,0.0,100.0,16.01,72900,0,1,0,0,1,0,0,0,0,Medium_Load
3.96,0.0,25.85,0.0,100.0,15.14,73800,0,1,0,0,1,0,0,0,0,Medium_Load
3.92,0.0,23.72,0.0,100.0,16.3,74700,0,1,0,0,1,0,0,0,0,Medium_Load
3.89,0.0,24.05,0.0,100.0,15.97,75600,0,1,0,0,1,0,0,0,0,Medium_Load
3.92,0.0,23.94,0.0,100.0,16.16,76500,0,1,0,0,1,0,0,0,0,Medium_Load
3.92,0.0,25.7,0.0,100.0,15.08,77400,0,1,0,0,1,0,0,0,0,Medium_Load
3.96,0.0,23.08,0.0,100.0,16.91,78300,0,1,0,0,1,0,0,0,0,Medium_Load
3.53,0.0,20.23,0.0,100.0,17.19,79200,0,1,0,0,1,0,0,0,0,Medium_Load
3.17,1.51,9.54,0.0,90.28,31.53,80100,0,1,0,0,1,0,0,0,0,Medium_Load
3.06,4.43,0.0,0.0,56.83,100.0,81000,0,1,0,0,1,0,0,0,0,Medium_Load
3.06,4.25,0.0,0.0,58.43,100.0,81900,0,1,0,0,1,0,0,0,0,Medium_Load
3.02,4.18,0.0,0.0,58.56,100.0,82800,0,1,0,0,1,0,0,0,0,Medium_Load
3.02,3.92,0.0,0.0,61.03,100.0,83700,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.85,0.0,0.0,61.34,100.0,84600,0,1,0,0,1,0,0,0,0,Light_Load
3.38,4.03,0.0,0.0,64.26,100.0,85500,0,1,0,0,1,0,0,0,0,Light_Load
3.49,4.25,0.0,0.0,63.46,100.0,0,0,1,0,0,1,0,0,0,0,Light_Load
2.99,3.92,0.0,0.0,60.65,100.0,900,0,1,0,0,0,1,0,0,0,Light_Load
3.17,4.18,0.0,0.0,60.43,100.0,1800,0,1,0,0,0,1,0,0,0,Light_Load
3.02,4.0,0.0,0.0,60.26,100.0,2700,0,1,0,0,0,1,0,0,0,Light_Load
2.99,4.07,0.0,0.0,59.21,100.0,3600,0,1,0,0,0,1,0,0,0,Light_Load
3.02,4.18,0.0,0.0,58.56,100.0,4500,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.14,0.0,0.0,59.44,100.0,5400,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.14,0.0,0.0,59.44,100.0,6300,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.25,0.0,0.0,58.43,100.0,7200,0,1,0,0,0,1,0,0,0,Light_Load
3.02,4.07,0.0,0.0,59.59,100.0,8100,0,1,0,0,0,1,0,0,0,Light_Load
3.56,3.92,0.0,0.0,67.23,100.0,9000,0,1,0,0,0,1,0,0,0,Light_Load
3.35,3.96,0.0,0.0,64.59,100.0,9900,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.21,0.0,0.0,58.79,100.0,10800,0,1,0,0,0,1,0,0,0,Light_Load
3.1,4.32,0.0,0.0,58.3,100.0,11700,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.36,0.0,0.0,57.45,100.0,12600,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.32,0.0,0.0,57.8,100.0,13500,0,1,0,0,0,1,0,0,0,Light_Load
3.1,4.46,0.0,0.0,57.07,100.0,14400,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.36,0.0,0.0,57.45,100.0,15300,0,1,0,0,0,1,0,0,0,Light_Load
3.13,4.36,0.0,0.0,58.32,100.0,16200,0,1,0,0,0,1,0,0,0,Light_Load
3.6,4.57,0.0,0.0,61.88,100.0,17100,0,1,0,0,0,1,0,0,0,Light_Load
3.46,4.68,0.0,0.0,59.45,100.0,18000,0,1,0,0,0,1,0,0,0,Light_Load
3.1,4.36,0.0,0.0,57.95,100.0,18900,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.43,0.0,0.0,56.83,100.0,19800,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.46,0.0,0.0,56.57,100.0,20700,0,1,0,0,0,1,0,0,0,Light_Load
2.99,4.39,0.0,0.0,56.29,100.0,21600,0,1,0,0,0,1,0,0,0,Light_Load
3.06,4.57,0.0,0.0,55.64,100.0,22500,0,1,0,0,0,1,0,0,0,Light_Load
3.02,4.46,0.0,0.0,56.07,100.0,23400,0,1,0,0,0,1,0,0,0,Light_Load
2.99,4.5,0.0,0.0,55.34,100.0,24300,0,1,0,0,0,1,0,0,0,Light_Load
3.02,4.36,0.0,0.0,56.94,100.0,25200,0,1,0,0,0,1,0,0,0,Light_Load
3.2,4.32,0.0,0.0,59.52,100.0,26100,0,1,0,0,0,1,0,0,0,Light_Load
3.6,4.18,0.0,0.0,65.26,100.0,27000,0,1,0,0,0,1,0,0,0,Light_Load
3.1,4.36,0.0,0.0,57.95,100.0,27900,0,1,0,0,0,1,0,0,0,Light_Load
3.1,4.28,0.0,0.0,58.66,100.0,28800,0,1,0,0,0,1,0,0,0,Light_Load
21.13,19.3,0.0,0.01,73.84,100.0,29700,0,1,0,0,0,1,0,0,0,Light_Load
29.52,28.01,0.0,0.01,72.54,100.0,30600,0,1,0,0,0,1,0,0,0,Light_Load
31.1,29.7,0.0,0.01,72.32,100.0,31500,0,1,0,0,0,1,0,0,0,Light_Load
31.72,5.76,1.26,0.01,98.39,99.92,32400,0,1,0,0,0,1,0,0,0,Light_Load
31.93,1.15,1.98,0.01,99.94,99.81,33300,0,1,0,0,0,1,0,0,0,Medium_Load
30.92,0.72,3.06,0.01,99.97,99.51,34200,0,1,0,0,0,1,0,0,0,Medium_Load
32.36,1.3,1.69,0.01,99.92,99.86,35100,0,1,0,0,0,1,0,0,0,Medium_Load
33.12,1.04,2.12,0.02,99.95,99.8,36000,0,1,0,0,0,1,0,0,0,Medium_Load
31.75,0.72,3.17,0.01,99.97,99.51,36900,0,1,0,0,0,1,0,0,0,Maximum_Load
30.42,0.58,3.53,0.01,99.98,99.33,37800,0,1,0,0,0,1,0,0,0,Maximum_Load
32.08,1.08,1.98,0.01,99.94,99.81,38700,0,1,0,0,0,1,0,0,0,Maximum_Load
31.21,1.01,2.05,0.01,99.95,99.78,39600,0,1,0,0,0,1,0,0,0,Maximum_Load
31.79,15.77,0.11,0.01,89.58,100.0,40500,0,1,0,0,0,1,0,0,0,Maximum_Load
30.78,14.9,0.0,0.01,90.01,100.0,41400,0,1,0,0,0,1,0,0,0,Maximum_Load
32.94,16.85,0.0,0.02,89.03,100.0,42300,0,1,0,0,0,1,0,0,0,Maximum_Load
20.7,8.68,1.48,0.01,92.22,99.75,43200,0,1,0,0,0,1,0,0,0,Maximum_Load
3.56,0.0,12.82,0.0,100.0,26.76,44100,0,1,0,0,0,1,0,0,0,Medium_Load
3.64,0.0,16.63,0.0,100.0,21.38,45000,0,1,0,0,0,1,0,0,0,Medium_Load
3.64,0.0,16.67,0.0,100.0,21.33,45900,0,1,0,0,0,1,0,0,0,Medium_Load
3.64,0.0,16.63,0.0,100.0,21.38,46800,0,1,0,0,0,1,0,0,0,Medium_Load
17.35,0.5,10.51,0.01,99.96,85.53,47700,0,1,0,0,0,1,0,0,0,Maximum_Load
35.78,1.62,1.22,0.02,99.9,99.94,48600,0,1,0,0,0,1,0,0,0,Maximum_Load
32.83,0.94,2.52,0.02,99.96,99.71,49500,0,1,0,0,0,1,0,0,0,Maximum_Load
34.99,1.22,1.51,0.02,99.94,99.91,50400,0,1,0,0,0,1,0,0,0,Maximum_Load
32.94,1.01,2.23,0.02,99.95,99.77,51300,0,1,0,0,0,1,0,0,0,Maximum_Load
35.35,1.33,1.4,0.02,99.93,99.92,52200,0,1,0,0,0,1,0,0,0,Maximum_Load
35.21,1.01,1.84,0.02,99.96,99.86,53100,0,1,0,0,0,1,0,0,0,Maximum_Load
34.85,0.83,2.02,0.02,99.97,99.83,54000,0,1,0,0,0,1,0,0,0,Maximum_Load
31.5,0.4,3.64,0.01,99.99,99.34,54900,0,1,0,0,0,1,0,0,0,Maximum_Load
33.01,0.9,2.66,0.02,99.96,99.68,55800,0,1,0,0,0,1,0,0,0,Maximum_Load
33.12,0.94,2.63,0.02,99.96,99.69,56700,0,1,0,0,0,1,0,0,0,Maximum_Load
36.61,1.4,1.37,0.02,99.93,99.93,57600,0,1,0,0,0,1,0,0,0,Maximum_Load
35.24,1.04,1.98,0.02,99.96,99.84,58500,0,1,0,0,0,1,0,0,0,Maximum_Load
35.71,1.01,1.48,0.02,99.96,99.91,59400,0,1,0,0,0,1,0,0,0,Maximum_Load
36.68,1.19,1.08,0.02,99.95,99.96,60300,0,1,0,0,0,1,0,0,0,Maximum_Load
13.21,0.07,13.86,0.01,100.0,68.99,61200,0,1,0,0,0,1,0,0,0,Maximum_Load
4.25,0.0,22.21,0.0,100.0,18.79,62100,0,1,0,0,0,1,0,0,0,Medium_Load
4.18,0.0,20.88,0.0,100.0,19.63,63000,0,1,0,0,0,1,0,0,0,Medium_Load
4.1,0.0,17.32,0.0,100.0,23.04,63900,0,1,0,0,0,1,0,0,0,Medium_Load
4.1,0.0,17.03,0.0,100.0,23.41,64800,0,1,0,0,0,1,0,0,0,Medium_Load
3.96,0.0,5.47,0.0,100.0,58.64,65700,0,1,0,0,0,1,0,0,0,Medium_Load
3.92,0.0,4.68,0.0,100.0,64.21,66600,0,1,0,0,0,1,0,0,0,Medium_Load
4.07,0.0,13.86,0.0,100.0,28.18,67500,0,1,0,0,0,1,0,0,0,Medium_Load
4.03,0.0,18.32,0.0,100.0,21.48,68400,0,1,0,0,0,1,0,0,0,Medium_Load
4.07,0.0,21.24,0.0,100.0,18.82,69300,0,1,0,0,0,1,0,0,0,Medium_Load
4.14,0.0,20.74,0.0,100.0,19.58,70200,0,1,0,0,0,1,0,0,0,Medium_Load
3.85,0.0,19.19,0.0,100.0,19.67,71100,0,1,0,0,0,1,0,0,0,Medium_Load
3.64,0.0,17.6,0.0,100.0,20.25,72000,0,1,0,0,0,1,0,0,0,Medium_Load
4.07,0.0,24.12,0.0,100.0,16.64,72900,0,1,0,0,0,1,0,0,0,Medium_Load
3.71,0.0,19.58,0.0,100.0,18.62,73800,0,1,0,0,0,1,0,0,0,Medium_Load
3.46,0.0,16.81,0.0,100.0,20.16,74700,0,1,0,0,0,1,0,0,0,Medium_Load
3.42,0.0,16.85,0.0,100.0,19.89,75600,0,1,0,0,0,1,0,0,0,Medium_Load
3.46,0.0,16.78,0.0,100.0,20.19,76500,0,1,0,0,0,1,0,0,0,Medium_Load
3.49,0.0,16.78,0.0,100.0,20.36,77400,0,1,0,0,0,1,0,0,0,Medium_Load
3.42,0.0,16.88,0.0,100.0,19.86,78300,0,1,0,0,0,1,0,0,0,Medium_Load
3.42,0.0,16.88,0.0,100.0,19.86,79200,0,1,0,0,0,1,0,0,0,Medium_Load
3.31,1.73,9.4,0.0,88.63,33.21,80100,0,1,0,0,0,1,0,0,0,Medium_Load
3.2,4.64,0.0,0.0,56.77,100.0,81000,0,1,0,0,0,1,0,0,0,Medium_Load
3.53,4.57,0.0,0.0,61.13,100.0,81900,0,1,0,0,0,1,0,0,0,Medium_Load
3.6,4.32,0.0,0.0,64.02,100.0,82800,0,1,0,0,0,1,0,0,0,Medium_Load
3.17,4.21,0.0,0.0,60.15,100.0,83700,0,1,0,0,0,1,0,0,0,Light_Load
3.13,4.28,0.0,0.0,59.03,100.0,84600,0,1,0,0,0,1,0,0,0,Light_Load
3.17,4.32,0.0,0.0,59.16,100.0,85500,0,1,0,0,0,1,0,0,0,Light_Load
3.2,4.32,0.0,0.0,59.52,100.0,0,0,1,0,0,0,1,0,0,0,Light_Load
3.17,4.32,0.0,0.0,59.16,100.0,900,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.5,0.0,0.0,57.59,100.0,1800,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.39,0.0,0.0,58.54,100.0,2700,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.36,0.0,0.0,58.81,100.0,3600,1,0,0,1,0,0,0,0,0,Light_Load
3.53,4.64,0.0,0.0,60.55,100.0,4500,1,0,0,1,0,0,0,0,0,Light_Load
3.71,4.82,0.0,0.0,60.99,100.0,5400,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.28,0.0,0.0,59.52,100.0,6300,1,0,0,1,0,0,0,0,0,Light_Load
3.13,4.32,0.0,0.0,58.67,100.0,7200,1,0,0,1,0,0,0,0,0,Light_Load
3.46,4.39,0.0,0.0,61.9,100.0,8100,1,0,0,1,0,0,0,0,0,Light_Load
3.6,4.43,0.0,0.0,63.07,100.0,9000,1,0,0,1,0,0,0,0,0,Light_Load
3.2,4.43,0.0,0.0,58.56,100.0,9900,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.36,0.0,0.0,58.81,100.0,10800,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.32,0.0,0.0,59.16,100.0,11700,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.21,0.0,0.0,60.15,100.0,12600,1,0,0,1,0,0,0,0,0,Light_Load
3.13,4.25,0.0,0.0,59.3,100.0,13500,1,0,0,1,0,0,0,0,0,Light_Load
3.2,4.18,0.0,0.0,60.79,100.0,14400,1,0,0,1,0,0,0,0,0,Light_Load
3.13,4.14,0.0,0.0,60.31,100.0,15300,1,0,0,1,0,0,0,0,0,Light_Load
