Age,No_of_orders_placed,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Gender_Female,Gender_Male,Gender_Not_Specified,Preferred_Theme
,5.0,0,8.789458043,1.926518369,8.86646865,6.211664704,4.0,1.744636773,1,0,0,New_UI
38.0,6.0,0,4.975689047,8.766275911,5.442453452,1.398769304,1.0,5.014748989,0,1,0,New_UI
39.0,7.0,0,9.512268527,4.273964018,1.0,4.092392487,6.807719729,2.230392083,1,0,0,Old_UI
22.0,3.0,0,8.215717402,4.258328769,7.596222576,6.816255106,8.691045768,0.326867436,1,0,0,New_UI
25.0,5.0,0,2.404603204,5.521195287,0.615404006,1.253976755,2.300694843,7.783241863,0,1,0,New_UI
31.0,4.0,0,6.480410773,4.834537654,,4.585691901,9.228680394,0.188847419,1,0,0,Old_UI
23.0,9.0,0,9.670328945,3.861475941,4.743887167,6.370998079,6.707357994,2.074230321,1,0,0,New_UI
28.0,12.0,1,2.0,8.314768177,2.963688855,2.544123898,11.60414628,4.0,0,1,0,Old_UI
46.0,11.0,1,-33.0,3.834823089,9.502942225,9.934863083,7.291908864,0.554537237,1,0,0,Old_UI
34.0,4.0,0,0.200331232,9.320738211,5.029845472,1.0,0.931808013,9.206606162,0,1,0,New_UI
24.0,5.0,0,4.771159618,9.908235001,0.851269802,2.0,0.5484072,6.263391963,0,1,0,Old_UI
26.0,12.0,1,5.743881793,1.707986452,4.943601075,2.635209347,0.73075665,4.731523899,0,0,1,New_UI
49.0,12.0,1,0.615906295,7.064394939,2.875702263,5.476759319,0.335322076,7.275550596,0,1,0,New_UI
37.0,9.0,0,6.984236564,2.104536449,7.092664429,8.742663665,6.440874399,2.0,1,0,0,Old_UI
30.0,9.0,0,7.080229157,6.511277661,0.0,6.029364728,7.662292357,1.73183461,1,0,0,Old_UI
42.0,14.0,1,1.950312604,9.788016131,6.480319014,3.971305007,1.886516049,5.253555885,0,1,0,Old_UI
24.0,8.0,0,8.369452925,6.307835731,6.457657785,8.7644583,8.468621064,-99.0,1,0,0,New_UI
,8.0,0,0.043400872,9.025069621,2.885753573,0.615173775,0.046633724,8.119430877,0,1,0,New_UI
40.0,12.0,1,4.25257781,8.245986796,,6.835873553,3.660928733,3.0,0,1,0,Old_UI
33.0,8.0,0,2.43794822,8.806951576,2.633915153,0.39125822,2.0,7.651776824,0,1,0,New_UI
32.0,5.0,0,4.948380705,9.517282876,4.128956611,0.962028618,3.0,8.748709165,0,1,0,New_UI
15.0,13.0,1,3.499409805,3.067360068,3.194692117,2.994495519,6.415285879,4.210086186,0,0,1,New_UI
27.0,6.0,0,0.416568093,9.182149679,1.913575415,1.13173827,1.020761159,7.642801382,0,1,0,New_UI
37.0,10.0,0,7.167719911,3.487927455,8.933914707,5.940068267,9.060563408,3.760245984,1,0,0,Old_UI
,8.0,0,9.421304852,2.056845806,8.198429637,8.080974279,0.0,2.89130319,1,0,0,New_UI
25.0,9.0,0,1.738797876,8.592924718,2.590451107,1.957771917,0.35555417,8.862814237,0,1,0,New_UI
36.0,7.0,0,5.039918874,9.415509961,6.72353664,1.042520909,1.212376397,7.502800671,0,1,0,New_UI
30.0,9.0,0,7.860482221,0.262871236,7.653112519,6.891135777,1.0,1.0,1,0,0,Old_UI
21.0,10.0,0,1.78850366,8.548215481,1.43829931,2.932400192,2.827718653,6.233614937,0,1,0,New_UI
29.0,4.0,0,9.059738299,3.483676975,3.342099131,4.585179327,6.886253829,2.449173269,1,0,0,New_UI
28.0,9.0,0,8.942264959,2.639503851,,6.98027225,8.552141273,1.573317239,1,0,0,Old_UI
,6.0,1,4.932315534,1.003750859,3.681083234,7.48426903,9.122714419,1.702639348,1,0,0,Old_UI
50.0,5.0,0,5.128430804,0.00059665,8.179348331,8.196036661,9.468967417,2.248946597,1,0,0,Old_UI
,10.0,0,0.73899622,7.112596541,3.0,1.106082203,11.51551153,8.656848376,0,1,0,New_UI
27.0,7.0,0,8.523387727,0.552844277,5.723083916,7.954226233,9.213573853,0.08412578,1,0,0,Old_UI
29.0,8.0,0,0.322649647,3.0,3.426169553,2.518564588,1.882782923,8.870923587,0,1,0,New_UI
,11.0,1,2.99202389,3.568323082,7.828985964,5.023932652,2.82595225,6.839810652,0,0,1,New_UI
21.0,8.0,0,2.298985654,8.877186945,1.438266381,4.069502029,1.0,8.651117559,0,1,0,New_UI
38.0,4.0,0,4.991670462,5.0,3.065318149,2.0,2.0,8.082275743,0,1,0,New_UI
22.0,13.0,1,4.767509282,3.984395291,5.909119589,4.0,7.63276075,2.038738332,1,0,0,Old_UI
31.0,4.0,0,4.075292232,4.275909631,9.339372924,6.632714742,9.484761326,2.232933069,1,0,0,Old_UI
32.0,9.0,0,9.317133109,4.797008732,8.543256671,8.713392793,8.522666622,0.034356795,1,0,0,Old_UI
24.0,6.0,0,5.592586139,6.168148601,2.077448196,2.231416722,2.0,6.241470841,0,1,0,New_UI
30.0,5.0,0,1.581707107,0.0,4.894785187,1.49333522,0.37953915,0.0,0,1,0,Old_UI
22.0,7.0,0,7.921945789,0.493160828,4.420747026,6.471666847,9.246424267,4.152882794,1,0,0,New_UI
16.0,5.0,0,6.991624616,1.541962028,,6.928847818,7.849827261,3.0,1,0,0,Old_UI
47.0,13.0,1,5.199573171,0.234988199,8.639123572,9.902368338,19.16952353,2.0,1,0,0,Old_UI
15.0,15.0,1,1.64336573,4.167125432,,1.731588843,4.352203187,5.714489048,0,0,1,New_UI
35.0,15.0,1,6.592888276,2.0,9.083362972,2.0,6.145218143,1.0,1,0,0,Old_UI
25.0,8.0,0,2.896453994,8.633865618,1.784952895,3.39301305,1.283781974,9.295524449,0,1,0,Old_UI
32.0,10.0,0,3.98776999,3.582749458,8.500382085,6.497932981,7.532408222,4.396284896,1,0,0,Old_UI
32.0,8.0,0,8.837767457,0.24181531,8.009488865,6.782161552,8.614580735,2.0,1,0,0,Old_UI
17.0,15.0,1,2.914062545,8.939570181,1.386463246,3.0,4.0,1.0,0,1,0,New_UI
27.0,10.0,0,0.233705053,8.822955549,2.796583395,0.201022306,2.044110124,9.016140135,0,1,0,Old_UI
,12.0,1,3.407193494,7.49962669,1.0,4.475807731,3.046084312,9.925002106,0,1,0,New_UI
32.0,4.0,0,0.979506186,6.477436688,4.222059441,1.650284867,1.022931234,8.584297115,0,1,0,Old_UI
30.0,10.0,0,4.39676588,9.107451497,5.488880375,4.0,1.303578994,5.0,0,1,0,New_UI
20.0,3.0,0,9.330234163,2.874709153,4.597462397,7.482289545,0.0,1.135427109,1,0,0,New_UI
21.0,3.0,0,1.288459646,8.755044349,1.995118881,1.985572031,1.427234397,9.605246564,0,1,0,New_UI
43.0,4.0,0,6.171455746,0.14909237,7.915933816,7.372104373,7.377116184,2.0,1,0,0,Old_UI
21.0,6.0,0,-77.0,2.102261979,5.120168086,5.437803059,2.0,6.058497645,1,0,0,New_UI
39.0,3.0,0,0.0,1.898193444,9.875926843,,9.270597232,4.0,1,0,0,Old_UI
15.0,13.0,1,9.212983182,1.779852471,6.564359302,9.080363577,8.874248347,1.850191721,1,0,0,Old_UI
31.0,10.0,0,2.0,0.963532942,9.73830605,5.53446126,7.691459464,-66.0,1,0,0,New_UI
22.0,9.0,0,5.0,0.600667854,6.344148373,8.845244626,4.0,3.328613268,1,0,0,New_UI
,,0,9.164348726,2.461785588,3.743898481,8.270386788,8.87653613,0.012715537,1,0,0,Old_UI
37.0,4.0,0,-66.0,2.0,3.104134781,6.376649398,1.207147891,6.326233043,0,1,0,New_UI
23.0,,1,3.745853751,3.610716856,7.638770392,1.0,5.49965304,7.78888606,0,0,1,Old_UI
29.0,7.0,0,0.588231161,8.649395644,0.148232729,3.035775415,0.153048432,5.0,0,1,0,New_UI
17.0,,1,3.993254734,3.668043011,3.346127261,4.80118587,4.294484403,4.582438214,0,0,1,Old_UI
20.0,4.0,0,2.876311504,8.978966124,1.458209394,3.52875071,1.008797235,9.322547546,0,1,0,New_UI
18.0,7.0,0,8.583723493,2.079061415,6.571863977,6.108187951,9.682211889,3.345363491,1,0,0,New_UI
20.0,13.0,1,0.804845472,9.251177001,0.375663471,4.690546456,2.301977249,9.136958992,0,1,0,Old_UI
24.0,11.0,1,1.608904736,0.006325534,3.862547927,7.060990326,2.341727266,4.780399526,0,0,1,New_UI
38.0,7.0,0,2.678148811,9.989066393,5.399025442,2.714392525,1.83944796,7.319864738,0,1,0,New_UI
49.0,0.0,1,2.621848071,3.805512586,4.327267938,2.262133022,0.196094146,7.736300432,0,1,0,New_UI
30.0,5.0,0,-44.0,9.219753392,2.62248787,2.0,0.57981669,8.686079364,0,1,0,Old_UI
22.0,4.0,0,8.016949287,2.822494533,3.673945014,6.143768494,0.0,4.485124764,1,0,0,New_UI
38.0,10.0,0,9.412243624,2.405495353,7.733485644,5.39071008,7.983712008,2.127391045,1,0,0,New_UI
34.0,4.0,0,4.0,0.0,6.522739835,2.0,0.67611534,0.0,0,1,0,New_UI
17.0,8.0,0,3.87322623,4.931227024,2.753340804,1.483670954,1.946216544,6.704036991,0,1,0,New_UI
28.0,4.0,0,4.893174189,9.221377547,1.083090975,4.979173619,0.286860541,7.67720686,0,1,0,New_UI
31.0,5.0,0,9.230794955,2.453042569,7.316148608,7.759909372,9.876478456,3.133591633,1,0,0,Old_UI
46.0,14.0,1,2.999328504,6.236021842,8.28285074,3.238316856,2.053647859,8.00457487,0,1,0,Old_UI
30.0,14.0,1,0.735707825,3.346415008,4.549539586,4.736112655,5.133750064,7.158826079,0,0,1,New_UI
31.0,11.0,1,4.048426178,0.064408095,7.941052998,4.20051937,2.03227229,6.502288539,0,0,1,New_UI
33.0,13.0,1,4.199773219,4.259892209,4.027091738,2.917340159,2.0,3.964343977,0,0,1,Old_UI
26.0,8.0,0,6.935656626,4.292767602,8.800072378,5.859341021,3.0,-77.0,1,0,0,Old_UI
35.0,7.0,0,9.351327853,0.436451502,9.045192816,,9.519356359,-66.0,1,0,0,Old_UI
24.0,14.0,1,4.348152502,3.674622987,6.492477429,4.43430865,1.699876133,2.437927124,0,0,1,Old_UI
19.0,8.0,0,7.439981705,2.308862154,3.21909886,8.017120774,3.0,3.0,1,0,0,New_UI
21.0,4.0,0,1.682892283,9.143219083,2.400002797,2.777487202,3.161929841,8.5555987,0,1,0,New_UI
35.0,,0,8.381289157,3.207714454,-1.0,6.741934011,7.824064492,2.0,1,0,0,Old_UI
15.0,13.0,1,4.784135375,1.617098212,7.72103768,3.244466375,5.021115714,5.239578749,0,0,1,New_UI
,6.0,0,2.546194784,8.679585447,5.743641038,2.0,-9.049822076,7.708119896,0,1,0,New_UI
,10.0,0,3.558610285,3.0,0.546896405,4.147449266,1.0,9.066190146,0,1,0,New_UI
45.0,7.0,0,2.985275893,4.534382089,5.791038724,1.831292259,2.0,6.893432014,0,1,0,Old_UI
22.0,5.0,0,0.879478656,9.50221286,1.987519494,2.772176598,0.433969998,8.674218222,0,1,0,New_UI
31.0,,0,7.767009259,0.449137405,9.643054125,6.156578891,8.402504172,2.437150368,1,0,0,New_UI
25.0,9.0,0,3.0,2.0,0.173181253,,2.098391737,8.846480888,0,1,0,New_UI
26.0,4.0,0,1.174252669,8.471854285,0.871209887,3.33059055,2.194238245,4.0,0,1,0,New_UI
31.0,11.0,1,3.394403086,1.872844871,,2.614727247,3.566862383,5.383638306,0,0,1,Old_UI
39.0,4.0,0,3.0,9.509648641,4.278002246,1.635044644,1.713094495,7.093046885,0,1,0,New_UI
38.0,8.0,0,2.202274326,9.460051134,6.96816435,1.437173127,0.939021626,6.817863936,0,1,0,New_UI
24.0,14.0,1,2.236429251,4.49989851,5.80257563,5.090548461,6.369823487,3.956436179,0,0,1,Old_UI
37.0,7.0,0,8.955804283,2.413633679,7.431799686,5.806274786,8.546237195,2.544731353,1,0,0,Old_UI
39.0,3.0,0,6.957694622,0.928568158,8.616007943,6.999333488,9.772871252,4.233202443,1,0,0,New_UI
33.0,12.0,1,4.534489226,3.209366924,6.625833983,1.427695398,2.564162187,6.176228015,0,0,1,Old_UI
25.0,13.0,1,2.554823761,3.433121384,6.200678293,1.928769647,5.162830803,5.717028437,0,0,1,Old_UI
29.0,,0,9.855321414,2.104099059,1.233262327,8.664473502,17.02001056,2.612311754,1,0,0,New_UI
35.0,10.0,0,4.372823625,1.0,3.461884479,3.388366459,2.014928216,7.525433507,0,1,0,Old_UI
26.0,7.0,0,9.263548402,2.824431897,3.851262106,7.840002166,7.708848154,2.0,1,0,0,New_UI
22.0,5.0,0,2.0,0.0,1.867085581,0.577925937,1.098930262,8.96852566,0,1,0,New_UI
,4.0,0,1.186656409,0.0,5.934513516,3.251342191,2.0,6.648330725,0,1,0,New_UI
39.0,4.0,0,0.733691017,8.898233669,4.866050908,2.780767905,0.45063796,6.910116428,0,1,0,New_UI
,3.0,0,5.94559376,5.357536809,6.777500524,5.264898785,7.22922293,1.0,1,0,0,New_UI
27.0,3.0,0,4.373063971,9.355313076,3.643414258,1.841942207,2.489574904,6.814757206,0,1,0,New_UI
49.0,10.0,0,2.8481529,9.651212549,7.67622788,3.666769744,0.527594141,6.291995295,0,1,0,Old_UI
23.0,5.0,0,3.491483882,8.790723946,0.962399662,0.559712324,2.0,8.926319791,0,1,0,New_UI
37.0,4.0,0,1.0,8.471434168,7.226831607,3.385321931,1.0,8.218422181,0,1,0,Old_UI
16.0,14.0,1,2.52697893,1.850401604,3.941208693,0.026720609,6.501402272,3.760572882,0,0,1,New_UI
22.0,9.0,0,4.119148404,9.333077075,1.697085993,4.779798698,3.0,8.737996799,0,1,0,New_UI
38.0,7.0,0,9.769469362,2.711817398,9.115051336,5.533016479,8.93141502,3.600468927,1,0,0,New_UI
23.0,12.0,1,3.887534428,1.261322439,4.179600434,4.0,1.0,3.505494697,0,0,1,Old_UI
25.0,8.0,0,1.44177022,5.0,0.088434271,5.441403573,4.0,2.0,0,1,0,New_UI
23.0,4.0,0,6.408196477,8.421601493,2.207887461,3.094086281,2.154533722,9.91786007,0,1,0,New_UI
34.0,6.0,0,3.887777925,9.264758759,3.317845525,3.0,3.244740908,1.0,0,1,0,New_UI
16.0,,1,5.797773884,1.100225451,4.597655461,,9.569183317,3.0,1,0,0,Old_UI
22.0,13.0,1,5.65953957,2.746567375,6.385464938,3.0,9.474388373,1.878304017,1,0,0,New_UI
34.0,14.0,1,2.847906478,4.778523427,6.165602317,1.157760352,4.849335346,3.938345851,0,0,1,New_UI
18.0,,0,0.71359913,6.533305823,,3.404040961,1.683566321,7.910890886,0,1,0,New_UI
47.0,3.0,0,5.003443721,3.828352547,9.793096239,7.844400751,1.0,2.315403142,1,0,0,Old_UI
23.0,5.0,0,7.531207844,1.0,4.141010667,7.084168334,8.43317881,4.571641298,1,0,0,New_UI
42.0,13.0,1,1.076442467,9.118945302,4.071303469,,0.720283928,6.111694395,0,1,0,Old_UI
44.0,11.0,1,-88.0,3.960121824,5.420123594,2.808739875,3.0,6.611358129,0,1,0,New_UI
17.0,14.0,1,2.502519646,3.662508656,7.293954592,3.216866101,4.565298379,6.20273387,0,0,1,Old_UI
17.0,12.0,1,1.235612352,1.811997734,7.829130974,3.334788871,2.415963271,5.518583227,0,0,1,New_UI
47.0,13.0,1,5.722786806,3.616336848,9.442820298,1.0,8.085633144,3.0,1,0,0,Old_UI
27.0,7.0,1,4.483242751,2.189360753,2.835847456,8.201325412,-2.878445128,2.041083753,1,0,0,Old_UI
22.0,6.0,0,3.0,0.948042836,5.874691545,6.735947424,1.0,-22.0,1,0,0,New_UI
34.0,9.0,0,9.596960142,2.862144119,,7.938188238,9.538434882,1.281230219,1,0,0,Old_UI
,12.0,1,3.268329132,4.277181206,5.234368435,3.0,3.007446976,7.777612793,0,0,1,New_UI
23.0,12.0,1,2.457125688,4.261221164,4.974618194,4.821215089,2.389154088,6.673682817,0,0,1,Old_UI
36.0,8.0,0,7.697533659,3.714817353,,6.448127873,7.301921983,2.574934927,1,0,0,Old_UI
41.0,12.0,1,0.95859761,6.669091668,6.984395976,5.637039474,3.0,6.053167805,0,1,0,Old_UI
23.0,4.0,0,4.390796994,1.0,1.439076746,2.641942144,1.046652244,9.483887891,0,1,0,Old_UI
25.0,4.0,0,7.880250283,3.373122747,6.675989421,6.719878145,8.54782701,4.332030352,1,0,0,New_UI
29.0,7.0,0,4.109639809,7.495336389,2.626221598,6.027015781,1.937232895,7.654452828,0,1,0,New_UI
23.0,6.0,0,4.097994521,8.836052123,2.527434519,3.744731043,0.917648412,9.583292487,0,1,0,New_UI
,10.0,0,4.371787641,9.668180624,1.657700258,1.400688493,2.046319099,2.0,0,1,0,Old_UI
,6.0,0,0.799261167,9.672698755,5.024545164,3.531374511,2.335131462,8.428241317,0,1,0,New_UI
26.0,9.0,0,0.99624445,9.69440266,3.0,2.0,2.612222869,8.703426353,0,1,0,New_UI
,3.0,0,4.0,4.0,,6.299502211,9.060678697,1.0,1,0,0,Old_UI
,9.0,0,8.771039549,0.791024171,9.435997691,7.156992668,8.868000205,3.356319926,1,0,0,Old_UI
27.0,4.0,0,6.604274945,3.642911185,6.619454718,5.790523591,7.590480061,2.70465187,1,0,0,New_UI
31.0,,1,8.550445036,1.085306283,8.615528997,9.236133112,9.846096988,1.383605181,1,0,0,Old_UI
28.0,14.0,1,3.820681751,1.175057779,8.120428757,1.79562556,4.848439336,3.684550788,0,0,1,Old_UI
25.0,5.0,0,6.825103379,1.027933398,6.34439373,8.237528213,8.497731719,0.871874659,1,0,0,New_UI
32.0,3.0,0,1.753718147,4.0,3.986098221,1.861180433,1.730957534,8.30790717,0,1,0,New_UI
32.0,11.0,1,4.78616325,8.941435163,6.901617885,0.870874156,1.622458634,8.313987375,0,1,0,New_UI
26.0,10.0,1,6.824260205,1.780794777,6.144831145,8.622516165,4.0,3.87710808,1,0,0,Old_UI
49.0,4.0,0,3.470078328,7.799151104,6.722822129,4.0,0.274384742,4.013931657,0,1,0,New_UI
18.0,4.0,0,9.174866526,3.446955458,3.628199724,6.978010469,8.592795909,-55.0,1,0,0,New_UI
34.0,15.0,1,0.512536942,1.868354636,4.529522812,3.0,0.144063566,5.989754429,0,0,1,Old_UI
26.0,6.0,0,1.0,9.480184031,,1.430158158,3.0,-77.0,0,1,0,New_UI
26.0,13.0,1,-77.0,0.694133248,6.042370572,1.787092236,6.44919498,4.267342219,0,0,1,New_UI
29.0,7.0,0,2.0,1.155509619,1.0,7.302312876,7.568302196,2.0,1,0,0,Old_UI
28.0,3.0,0,4.045386919,8.647190637,0.544020379,3.360814768,2.0,-99.0,0,1,0,New_UI
44.0,5.0,0,5.677228699,1.0,8.790969219,7.707941606,5.0,0.619975843,1,0,0,Old_UI
28.0,10.0,0,7.097688961,2.462625273,7.843574577,,7.988056094,1.0,1,0,0,Old_UI
25.0,,0,1.34751316,-1.0,1.541742643,6.037402554,3.0,8.799575053,0,1,0,New_UI
19.0,13.0,1,2.835095499,9.226695168,2.218267452,2.082327232,3.0,7.576028393,0,1,0,Old_UI
25.0,12.0,1,3.655717424,2.100985116,5.877270966,5.016069565,4.25239422,5.431202574,0,0,1,New_UI
23.0,7.0,0,1.241564649,0.0,0.693093564,1.563937158,0.287918486,8.251874548,0,1,0,Old_UI
34.0,13.0,1,8.133941401,4.413069507,7.806661804,4.0,8.891609125,3.0,1,0,0,Old_UI
,3.0,0,4.149227579,8.584326762,5.752108544,5.728610259,-8.307007214,7.552999242,0,1,0,New_UI
15.0,15.0,1,1.57790305,5.106023207,4.439322266,3.550625409,5.107975564,5.820298261,0,0,1,New_UI
35.0,4.0,0,9.394940828,2.094528839,8.602969543,7.986629067,8.339532647,1.151829131,1,0,0,New_UI
31.0,12.0,1,4.820411806,3.87682022,4.993726242,1.893321147,2.0,7.022175151,0,0,1,New_UI
34.0,10.0,0,6.04387292,4.011741394,8.470501468,7.502430786,-1.57303082,1.610958138,1,0,0,Old_UI
24.0,5.0,0,8.792564306,1.400378951,5.301596029,,7.773799274,0.16813825,1,0,0,Old_UI
22.0,4.0,0,0.0,0.156627864,5.122412778,8.52528279,17.65291929,2.0,1,0,0,New_UI
25.0,14.0,1,3.787865072,5.138365099,6.377278477,0.956800765,0.919347303,8.199221135,0,0,1,Old_UI
26.0,10.0,0,8.633838284,0.709504181,6.5368434,5.363489538,7.909803362,5.314591037,1,0,0,Old_UI
32.0,6.0,0,9.906572345,1.851203157,1.0,,7.690109639,4.704902221,1,0,0,New_UI
39.0,6.0,0,8.510726776,1.161264158,9.600128844,5.405884127,8.667307019,4.649208513,1,0,0,Old_UI
21.0,5.0,0,6.982380038,0.766660947,4.994518503,7.157429256,9.212325883,1.979868834,1,0,0,New_UI
23.0,10.0,0,8.501853283,1.980269803,2.386736334,,9.939540484,4.150361964,1,0,0,Old_UI
38.0,10.0,0,2.0,8.235015941,6.003040713,1.663311928,1.0,8.747444996,0,1,0,Old_UI
18.0,8.0,1,3.857044274,2.906401462,7.814107807,9.871512399,7.434222503,1.47022806,1,0,0,Old_UI
32.0,13.0,1,9.466963431,2.0,2.0,1.0,-3.180673239,3.17286077,1,0,0,Old_UI
23.0,3.0,0,2.0,7.035429786,1.105091682,5.477260134,1.196478193,-2.0,0,1,0,New_UI
28.0,6.0,0,5.0,4.849183549,5.465624161,7.642671527,5.0,4.956493943,1,0,0,Old_UI
40.0,11.0,1,7.319603836,3.220264528,7.771512003,1.0,8.606426943,1.0,1,0,0,New_UI
,9.0,0,8.665464367,3.305388507,4.093971882,7.747605473,7.525434268,2.098818875,1,0,0,New_UI
34.0,6.0,0,4.120700956,5.882365473,4.177620927,2.266668326,1.0,8.75409945,0,1,0,New_UI
26.0,3.0,0,2.0,3.541534276,5.537572197,9.285740018,8.84065138,2.933158974,1,0,0,New_UI
29.0,7.0,0,4.937104314,0.257732386,,7.52966051,2.0,1.973655961,1,0,0,New_UI
32.0,,0,9.315685511,3.567797884,,6.411164849,8.141015632,2.0,1,0,0,Old_UI
,9.0,0,2.0,9.069285296,5.454870778,6.149729026,2.34040845,5.746330281,0,1,0,New_UI
49.0,4.0,1,3.215936756,5.317901271,7.050899316,2.150525788,1.597003379,6.97532914,0,1,0,New_UI
43.0,2.0,1,0.371089716,6.627063886,,3.71742075,4.0,7.192329996,0,1,0,Old_UI
36.0,4.0,0,1.0,1.0,5.693567091,3.136100374,1.0,9.07990898,0,1,0,New_UI
25.0,8.0,0,9.432715486,1.0,5.437575724,7.831084219,8.284685723,1.478259088,1,0,0,Old_UI
22.0,4.0,0,7.207960583,2.410464519,4.457084445,9.635715826,8.001472097,0.23245787,1,0,0,New_UI
31.0,6.0,0,7.824648798,5.340645418,8.589356249,7.591612797,9.140942848,0.520378087,1,0,0,Old_UI
32.0,15.0,1,8.399555275,2.585014564,4.0,1.0,3.0,1.892622308,1,0,0,Old_UI
,9.0,0,7.080110577,2.862814037,7.765596681,6.901468952,7.383262896,1.861628253,1,0,0,Old_UI
15.0,9.0,0,8.874198828,3.0,6.663615478,5.600046125,8.682579054,4.613912453,1,0,0,Old_UI
35.0,10.0,0,1.0,0.142118489,9.510220847,5.876829606,7.524529876,2.701669977,1,0,0,Old_UI
,14.0,1,5.527627014,4.0,3.0,9.094330415,-1.0,3.275926329,1,0,0,Old_UI
47.0,13.0,1,6.567191676,2.65055576,7.086017362,8.845773401,9.078488542,2.321385979,1,0,0,Old_UI
23.0,4.0,0,8.324377341,0.12056312,5.651858717,6.88956499,9.637638991,0.211778193,1,0,0,New_UI
37.0,6.0,0,4.175805755,9.526502314,5.761332073,2.639222098,2.705493882,7.894660991,0,1,0,Old_UI
33.0,8.0,0,7.870865974,1.444245708,8.673893659,6.560936486,8.541891976,2.81121439,1,0,0,Old_UI
26.0,6.0,0,2.0,2.064166853,5.553427354,9.015308019,7.941797535,2.624614796,1,0,0,New_UI
19.0,13.0,1,4.216821957,3.600964022,5.419593714,0.879361975,0.268261851,4.584375661,0,0,1,Old_UI
27.0,9.0,0,1.0,1.999926615,5.915150826,6.548575665,7.656125585,1.985503986,1,0,0,New_UI
25.0,9.0,0,1.0,2.699138062,6.209368475,8.79361779,9.17935068,3.612507358,1,0,0,New_UI
15.0,15.0,1,3.933768193,4.7796558,5.147185833,,2.865273458,3.839210097,0,0,1,Old_UI
31.0,15.0,1,4.493364103,3.764956795,5.69881631,0.169388449,3.244502047,4.707953881,0,0,1,Old_UI
32.0,6.0,0,7.734160088,1.47498866,7.005680297,,3.0,2.075519494,1,0,0,New_UI
26.0,13.0,1,5.835174746,3.364233029,4.547474432,9.572323388,9.325824648,0.485095895,1,0,0,New_UI
31.0,3.0,0,1.0,2.0,8.507843406,5.37281945,8.528203141,0.079947058,1,0,0,Old_UI
23.0,,0,9.412857264,2.0,3.358423071,7.112444934,-1.0,1.544763137,1,0,0,New_UI
40.0,14.0,1,7.480373736,3.299450045,,9.427789465,9.491320248,3.0,1,0,0,Old_UI
25.0,10.0,1,2.627911625,6.542761189,1.193024845,3.582860318,1.848142496,8.45122199,0,1,0,New_UI
38.0,9.0,0,2.307331799,9.093145544,6.732758188,3.948281128,2.809555994,9.5848915,0,1,0,Old_UI
23.0,5.0,0,-66.0,6.813985314,1.054929332,2.336316998,1.231186781,9.6975572,0,1,0,New_UI
35.0,8.0,0,6.536528604,4.20559841,9.221698717,7.776234701,7.812430228,3.777944446,1,0,0,Old_UI
31.0,10.0,0,2.542302923,9.732819131,3.453979871,4.474400576,2.0,4.0,0,1,0,New_UI
19.0,11.0,1,3.0,8.649595167,0.356255727,0.683246278,2.0,4.0,0,1,0,New_UI
44.0,10.0,1,0.990543065,7.565370055,7.120329548,0.611096903,1.325542139,7.183159903,0,1,0,New_UI
25.0,,0,9.392726284,0.483567081,4.456129315,7.987409401,8.779689174,1.585924053,1,0,0,Old_UI
31.0,5.0,0,7.797853815,2.0,7.554044909,8.699280828,8.048495401,2.905127064,1,0,0,New_UI
27.0,3.0,0,3.995063721,8.390106469,2.88861086,5.565259569,0.564067541,8.584946803,0,1,0,New_UI
28.0,15.0,1,-33.0,1.417143463,4.217228107,9.88926113,5.0,2.137184443,1,0,0,Old_UI
47.0,11.0,1,1.291467362,6.741837353,5.244471263,2.0,-9.444961823,4.925704547,0,1,0,New_UI
28.0,9.0,0,-55.0,7.870177366,2.068433335,5.245107771,2.0,8.365433937,0,1,0,New_UI
50.0,15.0,1,1.0,9.861351502,4.053572542,0.109015564,0.458593116,6.734028235,0,1,0,Old_UI
,7.0,0,-11.0,3.095885086,7.074745603,5.181697025,2.0,3.511343187,1,0,0,Old_UI
43.0,4.0,0,9.009330905,4.334525667,7.329680605,,8.034582179,0.207011448,1,0,0,Old_UI
45.0,5.0,0,2.179088774,8.573507236,7.210268957,1.839464589,0.830483443,8.359266916,0,1,0,New_UI
40.0,,1,5.305891175,4.447110748,4.0,9.290641369,9.072810182,0.518920932,1,0,0,Old_UI
27.0,6.0,0,1.737484599,8.556407239,2.0,3.88314635,1.621438954,9.104143981,0,1,0,New_UI
28.0,5.0,0,2.886682254,9.200606805,,1.751847879,0.789298724,8.171135667,0,1,0,New_UI
33.0,6.0,0,8.908727473,3.464403406,9.671095054,6.981389439,4.0,3.582791336,1,0,0,New_UI
18.0,5.0,0,4.125493928,3.293554456,4.171427918,7.810524075,6.380838273,3.0,1,0,0,Old_UI
36.0,8.0,0,1.280401375,5.0,,1.201166369,2.373257549,6.700697693,0,1,0,Old_UI
39.0,10.0,0,0.306682551,9.581299166,5.760612559,2.45117398,2.22115318,-22.0,0,1,0,Old_UI
33.0,5.0,0,2.417245946,1.0,6.564788909,2.791444695,0.333684408,8.747459014,0,1,0,New_UI
33.0,14.0,1,0.220034741,8.457066329,3.027009117,1.374357029,0.612551752,7.070201574,0,1,0,New_UI
