Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Orbiting Body,Equinox,Hazardous
20.5,0.211132445,0.472106499,211.1324448,472.1064988,0.131191578,0.293353287,692.6917702,1548.905886,1.30E+12,14.2879809,51436.73126,31960.78448,0.385930219,150.1268463,57734340,35874456,1,0.117551,6.468,2458000.5,0.5265427,0.896338941,20.13021458,38.7816058,309.9608359,0.424378215,334.9806742,1.368299666,2457976.506,27.86736523,1.161437054,1,1,0
24.3,0.036690614,0.082042707,36.69061375,82.04270649,0.022798483,0.050978959,120.3760332,269.1689932,1.30E+12,8.048625252,28975.05091,18003.96983,0.003565321,1.386909723,533364.375,331417.2813,1,0.00347209,6.769,2458000.5,0.257679511,0.868933416,8.513761556,24.36394732,295.8544971,0.645027078,319.2955599,1.092839754,2458129.448,203.093694,1.216814358,1,1,0
23.6,0.050647146,0.113250461,50.64714588,113.2504611,0.031470668,0.070370552,166.1651821,371.5566427,1.30E+12,10.45881661,37651.73978,23395.32687,0.044724438,17.39780617,6690681,4157396.25,7,0.0233091,6.166,2458000.5,0.188274518,0.970500452,18.54414133,202.5257931,349.2143163,0.787779947,118.6032774,1.153220957,2457857.045,147.8858859,1.030885571,1,1,0
25.1,0.025383703,0.056759685,25.38370294,56.75968529,0.015772697,0.035268822,83.27986794,186.2194459,1.30E+12,5.102397969,18368.63269,11413.55402,0.084246942,32.77206039,12603163,7831242.5,7,0.0386463,6.48,2458000.5,0.242797716,0.918208214,3.962306092,223.2762092,321.3735919,0.695269357,201.4492621,1.14114707,2458127.946,217.2361856,1.120191606,1,1,0
20.6,0.201629919,0.450858206,201.6299194,450.8582062,0.125286985,0.280150214,661.5155049,1479.193637,1.30E+12,9.324118572,33566.82686,20857.12083,0.477445645,185.7263489,71424848,44381344,0,0.248155,4.303,2458000.5,0.272999449,1.57941556,17.85997683,206.9121031,725.0084114,1.148235982,65.92726921,2.010595138,2457944.554,27.77956323,0.496545963,1,1,0
22,0.105816886,0.23661375,105.8168859,236.6137501,0.065751544,0.147024923,347.168272,776.2918559,1.30E+12,3.380305027,12169.0981,7561.404314,0.325172944,126.4922714,48645180,30226712,2,0.302506,4.858,2458000.5,0.052874752,1.353970066,4.641524988,283.46118,575.4558657,1.282379235,222.7019064,1.425560897,2457881.56,74.40775244,0.625590982,1,1,0
20.6,0.201629919,0.450858206,201.6299194,450.8582062,0.125286985,0.280150214,661.5155049,1479.193637,1.30E+12,9.324118524,33566.82669,20857.12073,0.477445727,185.7263794,71424864,44381352,0,0.248154,4.303,2458000.5,0.272999642,1.579415558,17.85997572,206.9121048,725.0084099,1.148235676,65.92730985,2.01059544,2457944.554,27.77955005,0.496545964,1,1,0
23.4,0.055533491,0.124176661,55.53349116,124.1766613,0.034506901,0.077159776,182.1964991,407.4037573,1.30E+12,4.428645949,15943.12542,9906.438124,0.164269357,63.90077972,24574346,15269791,7,0.168856,3.292,2458000.5,0.522133025,2.452353515,1.3018982,235.5244866,1402.726624,1.171898755,332.8646282,3.732808275,2458474.928,238.2414591,0.256643022,1,1,0
19.8,0.291443905,0.651688382,291.4439045,651.6883822,0.18109479,0.404940262,956.1808198,2138.085312,1.30E+12,16.37255397,58941.19429,36623.76598,0.389810045,151.6361084,58314756,36235108,0,0.241105,5.115,2458000.5,0.518794262,1.180605963,29.60381534,47.3417204,468.5499386,0.568114363,40.08439212,1.793097562,2457917.647,63.65833484,0.768327921,1,1,0
24.2,0.038419789,0.08590926,38.41978911,85.90926012,0.023872943,0.053381523,126.0491809,281.854537,1.30E+12,6.584878448,23705.56241,14729.7146,0.213113282,82.90106201,31881292,19810116,6,0.0373422,6.264,2458000.5,0.185970007,0.959783638,2.8012604,260.8405806,343.4459821,0.781292668,339.9080528,1.138274609,2458099.831,255.8816575,1.048199771,1,1,0
19.7,0.305179233,0.682401509,305.1792326,682.4015094,0.189629525,0.424024508,1001.244233,2238.850168,1.30E+12,19.86007539,71496.27139,44425.00263,0.308485173,120.0007324,46148728,28675490,4,0.153641,3.25,2458000.5,0.571696549,2.353079299,19.70304887,35.13090927,1318.418449,1.007831983,120.7047404,3.698326615,2458275,285.0465169,0.273054431,1,1,0
22,0.105816886,0.23661375,105.8168859,236.6137501,0.065751544,0.147024923,347.168272,776.2918559,1.30E+12,5.142303968,18512.29429,11502.81975,0.168910176,65.70605469,25268602,15701182,1,0.143739,4.892,2458000.5,0.139307194,1.332637015,9.967423777,213.6417712,561.909319,1.146991091,15.28987049,1.518282939,2457946.336,34.70157362,0.64067277,1,1,0
20.8,0.183888672,0.411187571,183.8886721,411.187571,0.114263088,0.255500032,603.3093109,1349.040631,1.30E+12,12.34638719,44446.9939,27617.63351,0.227233042,88.39365387,33993580,21122630,5,0.184991,2.756,2458000.5,0.633742586,3.241183854,19.58002932,25.46048996,2131.345847,1.187107615,183.4268714,5.295260093,2457809.528,32.25656513,0.16890736,1,1,0
22.1,0.101054342,0.225964377,101.0543415,225.9643771,0.062792237,0.140407711,331.5431259,741.352967,1.30E+12,2.423692942,8725.294591,5421.558742,0.3564949,138.6765137,53330880,33138272,3,0.235642,4.292,2458000.5,0.252382091,1.617750772,4.574807876,260.2986697,751.5637947,1.209459449,263.3584412,2.026042095,2457857.368,68.56059585,0.479001254,1,1,0
22,0.105816886,0.23661375,105.8168859,236.6137501,0.065751544,0.147024923,347.168272,776.2918559,1.30E+12,29.74380641,107077.7031,66533.92056,0.482727017,187.7808075,72214936,44872280,7,0.0356267,4.005,2458000.5,0.560050763,1.698969274,5.446649545,259.4736797,808.8662482,0.747460236,51.8084889,2.650478312,2458146.837,294.8701837,0.445067402,1,1,0
19.4,0.350392641,0.783501764,350.3926411,783.5017643,0.217723826,0.486845275,1149.582193,2570.543928,1.30E+12,27.60731112,99386.32003,61754.79424,0.14746129,57.36244202,22059896,13707384,4,0.0923552,2.881,2458000.5,0.787622543,2.562956635,10.38751304,250.2185632,1498.684839,0.544314213,57.21070998,4.581599057,2458718.262,187.5859874,0.24021061,1,1,0
25.3,0.023150212,0.051765448,23.15021222,51.76544822,0.014384871,0.032165548,75.95214226,169.8341531,1.30E+12,3.77108509,13575.90633,8435.540239,0.054036137,21.02005768,8083691,5022972.5,7,0.0543974,4.897,2458000.5,0.2227024,1.329838122,3.525756273,5.089529242,560.1400096,1.03367998,240.0321352,1.625996263,2457947.138,34.29535494,0.642696458,1,1,0
23.1,0.063760979,0.142573883,63.76097899,142.5738833,0.039619223,0.088591277,209.1895703,467.7620994,1.30E+12,5.930771078,21350.77588,13266.54182,0.125533727,48.83262253,18779578,11669089,9,0.112408,5.074,2455666.5,0.173863307,1.262240267,11.10349752,61.48579034,517.9781889,1.042783,111.7859094,1.481697534,2455630.819,24.79891485,0.695009959,1,1,0
21.7,0.121494041,0.271668934,121.4940408,271.6689341,0.075492874,0.168807197,398.6025088,891.3023057,1.30E+12,17.26886889,62167.92802,38628.73283,0.083621767,32.52886963,12509639,7773129,8,0.0812775,3.689,2455677.5,0.599887302,1.898414411,11.21203523,71.81696904,955.3993904,0.759579712,223.3887634,3.03724911,2455732.901,339.1246345,0.376805767,1,1,0
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.30E+12,6.475704468,23312.53609,14485.50332,0.344272564,133.9220276,51502440,32002134,8,0.190768,4.549,2455719.5,0.276358884,1.464709655,12.29515424,74.73169629,647.4790837,1.05992413,77.96296473,1.86949518,2455596.38,68.45529032,0.556002517,1,1,0
24.4,0.035039264,0.078350176,35.03926411,78.35017643,0.021772383,0.048684528,114.9582193,257.0543928,1.30E+12,8.576226916,30874.4169,19184.16199,0.301849018,117.4192657,45155968,28058618,8,0.0500087,5.857,2456042.5,0.292408799,1.034081788,14.45942975,28.61011211,384.0880196,0.731707175,64.32869651,1.336456401,2455947.236,89.28910317,0.937285158,1,1,0
21.7,0.121494041,0.271668934,121.4940408,271.6689341,0.075492874,0.168807197,398.6025088,891.3023057,1.30E+12,18.79332936,67655.98569,42038.79844,0.463479372,180.2934723,69335528,43083100,0,0.074049,3.573,2458000.5,0.495554926,2.103495479,5.745297493,317.2889644,1114.322247,1.061097933,317.8290409,3.145893025,2457940.474,19.39231654,0.323066331,1,1,0
25.7,0.019255508,0.043056624,19.25550782,43.05662442,0.011964814,0.026754138,63.17424027,141.2618957,1.30E+12,16.33916224,58820.98407,36549.07202,0.396269974,154.1490173,59281144,36835596,7,0.00851415,5.158,2458000.5,0.213636249,1.236501198,3.963053394,165.2155688,502.2156464,0.972339719,134.3089558,1.500662676,2458237.087,190.4087547,0.716823545,1,1,0
25.1,0.025383703,0.056759685,25.38370294,56.75968529,0.015772697,0.035268822,83.27986794,186.2194459,1.30E+12,13.56352612,48828.69402,30340.25157,0.272058436,105.8307266,40699360,25289410,2,0.132242,6.071,2458000.5,0.213240993,0.991779316,14.83781282,72.48691883,360.7621754,0.78029131,27.62469614,1.203267323,2458124.426,236.3362,0.997887319,1,1,0
26.692,0.012194247,0.027267165,12.19424669,27.26716454,0.007577151,0.016943025,40.00737231,89.4592041,1.30E+12,6.16290182,22186.44655,13785.79508,0.207719056,80.80271149,31074330,19308692,3,0.00138825,6.015,2458000.5,0.264053886,1.007138471,1.811674081,185.8691791,369.1749337,0.741199644,100.323037,1.273077299,2457910.969,87.30597168,0.975147463,1,1,0
18.1,0.63760979,1.425738833,637.6097899,1425.738833,0.396192233,0.885912765,2091.895703,4677.620994,1.31E+12,18.17147771,65417.31975,40647.77849,0.448954399,174.6432648,67162624,41732920,0,0.378575,4.326,2458000.5,0.220779458,1.513551635,32.42774164,217.8821042,680.1336923,1.179390526,87.70146232,1.847712745,2457810.382,100.6308853,0.529307699,1,1,0
25.3,0.023150212,0.051765448,23.15021222,51.76544822,0.014384871,0.032165548,75.95214226,169.8341531,1.31E+12,7.168833327,25807.79998,16035.96327,0.216649348,84.27659607,32410282,20138816,6,0.0260372,5.999,2458000.5,0.212593047,1.012508662,3.553442212,126.0814472,372.1315979,0.797256361,121.5262754,1.227760963,2457939.37,59.13675151,0.96739971,1,1,0
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.31E+12,17.87746185,64358.86266,39990.09441,0.370219476,144.0153809,55384044,34414048,5,0.0529424,3.144,2458000.5,0.750148213,2.290604455,6.256401786,155.2432479,1266.262012,0.572311617,119.3128407,4.008897292,2458258.322,286.7007288,0.28430135,1,1,0
22.6,0.080270317,0.179489885,80.27031673,179.4898848,0.049877647,0.111529809,263.3540659,588.8775936,1.31E+12,8.02606879,28893.84764,17953.51328,0.21448258,83.43372345,32086136,19937402,7,0.0161531,5.705,2458000.5,0.260739479,1.078090713,1.695373492,187.1815099,408.8663644,0.796989903,52.42118279,1.359191524,2458154.949,224.0098223,0.880483286,1,1,0
27.3,0.009216266,0.020608196,9.216265485,20.60819612,0.00572672,0.012805335,30.23709245,67.61219417,1.31E+12,2.763535941,9948.729388,6181.753547,0.106884248,41.57797241,15989656,9935512,5,0.00873629,6.019,2458000.5,0.118449345,1.011649615,2.121644411,11.17114739,371.6581044,0.891820381,77.33720114,1.131478849,2458154.412,210.9156637,0.96863218,1,1,0
20.3,0.231502122,0.517654482,231.5021222,517.6544822,0.143848705,0.321655483,759.5214226,1698.341531,1.31E+12,5.532195052,19915.90219,12374.96711,0.14039432,54.61338806,21002690,13050467,0,0.0835129,4.637,2458000.5,0.24856798,1.436448707,4.277320746,262.1550996,628.8305189,1.079393554,318.8830419,1.793503861,2458205.568,242.6006155,0.572491298,1,1,0
22.3,0.092162655,0.206081961,92.16265485,206.0819612,0.057267201,0.128053354,302.3709245,676.1219417,1.31E+12,9.902703357,35649.73208,22151.35714,0.031602727,12.2934618,4727701,2937657.25,7,0.00639723,3.219,2458000.5,0.611078097,2.436175978,1.250388048,230.6926387,1388.869407,0.947482198,343.0078367,3.924869757,2458458.812,241.2039835,0.259203636,1,1,0
27.6,0.008027032,0.017948989,8.027031673,17.94898848,0.004987765,0.011152981,26.33540659,58.88775936,1.31E+12,3.480668723,12530.4074,7785.907866,0.323342825,125.7803574,48371400,30056594,7,0.0133241,4.787,2458000.5,0.297858342,1.362659766,7.795930918,180.9986177,581.0046075,0.956780187,135.0687193,1.768539345,2458113.822,289.7839525,0.619616429,1,1,0
25,0.02658,0.059434687,26.58,59.43468684,0.016516041,0.036930991,87.2047272,194.995698,1.31E+12,6.770963016,24375.46686,15145.96717,0.219265188,85.29415894,32801606,20381974,6,0.0187898,6.384,2458000.5,0.326860712,0.930233744,8.333753552,20.49127087,327.7076361,0.62617688,128.4631299,1.234290608,2457939.713,66.77697674,1.098540163,1,1,0
23.6,0.050647146,0.113250461,50.64714588,113.2504611,0.031470668,0.070370552,166.1651821,371.5566427,1.31E+12,11.04599581,39765.58492,24708.78803,0.121181497,47.13960266,18128494,11264524,7,0.00578825,5.646,2458000.5,0.427092305,1.077401278,7.278283507,268.5649272,408.4742239,0.617251482,73.17825075,1.537551073,2457808.382,169.319461,0.881328561,1,1,0
22.8,0.073207399,0.163696721,73.20739893,163.6967205,0.045488955,0.101716395,240.1817627,537.0627484,1.31E+12,5.317041795,19141.35046,11893.69079,0.459699243,178.822998,68770032,42731716,5,0.100626,4.653,2458000.5,0.242680319,1.430880924,2.367673776,3.239206842,625.1779723,1.083634284,140.7131434,1.778127563,2458070,319.9795823,0.575836027,1,1,0
24.8,0.029144391,0.065168838,29.14439045,65.16883822,0.018109479,0.040494026,95.61808198,213.8085312,1.31E+12,16.71995504,60191.83816,37400.86744,0.337540855,131.3033905,50495396,31376384,6,0.00111332,3.748,2458000.5,0.630303971,1.841505485,3.374672776,161.723358,912.7628421,0.680797265,80.00148145,3.002213705,2458409.999,198.4908735,0.394406941,1,1,0
19,0.421264611,0.941976306,421.2646106,941.9763057,0.261761612,0.585316759,1382.101785,3090.473543,1.31E+12,13.93295825,50158.64971,31166.63432,0.375548296,146.0882874,56181228,34909396,1,0.234375,3.978,2458000.5,0.586111915,1.665481921,21.31193327,163.9848656,785.069872,0.689323124,24.65272626,2.641640719,2458034.504,344.4073489,0.45855791,1,1,0
24.8,0.029144391,0.065168838,29.14439045,65.16883822,0.018109479,0.040494026,95.61808198,213.8085312,1.31E+12,12.49033639,44965.211,27939.63347,0.241123062,93.796875,36071496,22413790,7,0.0206456,5.823,2458000.5,0.255377401,1.034323364,23.29042682,91.83429011,384.2226203,0.770180552,99.02036171,1.298466177,2457970.895,27.73852297,0.936956808,1,1,0
21.4,0.139493823,0.311917671,139.4938229,311.9176705,0.086677416,0.193816595,457.656914,1023.35197,1.31E+12,20.36601345,73317.64842,45556.73549,0.288825111,112.3529739,43207624,26847972,8,0.115219,5.442,2456267.5,0.372257892,1.098206516,34.32954399,246.2131272,420.3629691,0.689390473,63.76893366,1.507022558,2456178.944,75.83956148,0.856402743,1,1,0
25,0.02658,0.059434687,26.58,59.43468684,0.016516041,0.036930991,87.2047272,194.995698,1.31E+12,15.27278115,54982.01213,34163.68415,0.026174017,10.18169212,3915577.25,2433026.75,7,0.0137801,6.393,2458000.5,0.351309002,0.915444632,25.4454141,82.62024372,319.9238009,0.593840692,309.454055,1.237048573,2458049.693,304.6443879,1.125267951,1,1,0
20.1,0.253837029,0.567596853,253.8370294,567.5968529,0.157726969,0.352688224,832.7986794,1862.194459,1.31E+12,19.71836844,70986.12638,44108.01836,0.180177727,70.08914185,26954206,16748567,1,0.084278,5.358,2458000.5,0.111619816,1.116879371,40.5749796,272.8302981,431.12959,0.992213501,252.8003837,1.241545241,2458202.638,191.2112013,0.835015755,1,1,0
19.6,0.319561887,0.714562102,319.5618867,714.5621017,0.198566489,0.444008168,1048.43142,2344.363926,1.31E+12,23.4774885,84518.9586,52516.79403,0.364944039,141.9632263,54594852,33923668,1,0.272213,4.724,2458000.5,0.563441073,1.32353218,17.92775064,178.9719508,556.1605558,0.577799788,198.1459692,2.069264572,2458009.403,354.2373683,0.647295095,1,1,0
21.8,0.116025908,0.259441818,116.0259082,259.4418179,0.072095135,0.161209622,380.6624407,851.1870939,1.31E+12,9.559784196,34415.22311,21384.28127,0.431482427,167.8466644,64548852,40108800,7,0.228751,4.283,2458000.5,0.343163078,1.574990496,18.58637697,258.5023215,721.9636516,1.034511909,86.03572733,2.115469082,2457998.388,1.052968409,0.498640062,1,1,0
26.1,0.016016034,0.03581294,16.0160338,35.8129403,0.009951899,0.022253123,52.54604433,117.4965271,1.31E+12,9.742350973,35072.4635,21792.66489,0.379001448,147.4315643,56697808,35230384,6,0.029105,6.697,2458000.5,0.229795318,0.877981798,15.57264136,166.6009518,300.487697,0.676225692,145.5812483,1.079737904,2457861.597,166.4127259,1.198052378,1,1,0
21.9,0.110803882,0.247765013,110.8038821,247.7650126,0.068850319,0.153953994,363.5298086,812.877364,1.31E+12,12.79370864,46057.35109,28618.24685,0.256597268,99.81634521,38386408,23852208,5,0.0757158,2.852,2458000.5,0.665424021,2.925425349,16.46513481,37.49746803,1827.6034,0.978777049,226.9891517,4.872073648,2457556.829,87.394076,0.196979279,1,1,0
23.2,0.060891262,0.136157002,60.89126221,136.1570015,0.037836065,0.084604012,199.7744887,446.7093369,1.31E+12,16.16405851,58190.61063,36157.38247,0.24787458,96.42321014,37081508,23041382,6,0.0646605,6.587,2458000.5,0.321018645,0.895620119,8.450479814,70.27609261,309.5880496,0.608109362,338.574296,1.183130876,2457979.264,24.69339681,1.162835582,1,1,0
24.6,0.031956189,0.07145621,31.95618867,71.45621017,0.019856649,0.044400817,104.843142,234.4363926,1.31E+12,10.57590343,38073.25236,23657.23839,0.167950662,65.33280945,25125062,15611989,7,0.0473935,6.194,2458000.5,0.248108063,0.968545844,10.68910521,322.8530899,348.1598604,0.72824181,53.9012979,1.208849877,2457894.749,109.3469238,1.034007768,1,1,0
23,0.066765941,0.149293183,66.76594135,149.2931834,0.04148642,0.092766455,219.048371,489.807048,1.31E+12,11.14307726,40115.07812,24925.94952,0.275614242,107.2139359,41231304,25619944,8,0.0461264,5.822,2455381.5,0.32579561,1.032810883,21.43464518,271.8378636,383.3801608,0.696325631,116.5870767,1.369296135,2455454.327,291.6138479,0.939015726,1,1,0
22.204,0.09632854,0.215397163,96.3285397,215.3971629,0.059855761,0.133841551,316.0385262,706.6836281,1.31E+12,10.5242747,37887.38893,23541.75009,0.316237407,123.0163574,47308444,29396104,3,0.108564,6.466,2458000.5,0.317508594,0.911154356,17.90074249,8.988024203,317.67743,0.621855017,28.41397553,1.200453695,2458037.557,318.0062358,1.133224982,1,1,0
19.6,0.319561887,0.714562102,319.5618867,714.5621017,0.198566489,0.444008168,1048.43142,2344.363926,1.31E+12,23.47748135,84518.93286,52516.77803,0.364943865,141.9631653,54594824,33923652,1,0.272213,4.724,2458000.5,0.56344111,1.323532162,17.92774838,178.9719526,556.1605445,0.577799731,198.1459599,2.069264593,2458009.403,354.2373962,0.647295109,1,1,0
24.2,0.038419789,0.08590926,38.41978911,85.90926012,0.023872943,0.053381523,126.0491809,281.854537,1.31E+12,4.099021824,14756.47857,9169.101918,0.160071851,62.26794815,23946408,14879608,8,0.141533,4.075,2455772.5,0.33485266,1.740517125,5.382474634,111.91996,838.7178344,1.157700335,171.6723414,2.323333915,2455744.351,12.08232664,0.429226595,1,1,0
23.6,0.050647146,0.113250461,50.64714588,113.2504611,0.031470668,0.070370552,166.1651821,371.5566427,1.31E+12,9.816349867,35338.85952,21958.19302,0.118535482,46.11030197,17732656,11018561,6,0.095708,6.065,2458000.5,0.132291367,0.992568747,18.26133761,98.25575785,361.1929973,0.861260471,340.090321,1.123877023,2458060.33,300.3678826,0.996697064,1,1,0
26,0.016770846,0.037500752,16.77084622,37.50075218,0.010420918,0.02330188,55.0224631,123.0339678,1.31E+12,5.511753889,19842.314,12329.24227,0.074121673,28.83333206,11088445,6890040.5,5,0.0240657,6.295,2458000.5,0.24254739,0.951464021,4.910556157,296.2408968,338.9900745,0.720688906,223.6880502,1.182239136,2458025.05,333.928229,1.061977996,1,1,0
22.3,0.092162655,0.206081961,92.16265485,206.0819612,0.057267201,0.128053354,302.3709245,676.1219417,1.31E+12,9.083176289,32699.43464,20318.15704,0.117905445,45.86521912,17638404,10959996,3,0.0752498,5.85,2458000.5,0.215718432,1.045043525,5.403695675,164.669422,390.2114374,0.819608374,217.5177072,1.270478675,2458164.262,208.9168949,0.922576751,1,1,0
18.8,0.46190746,1.032856481,461.9074603,1032.856481,0.287015901,0.641787064,1515.444472,3388.636855,1.31E+12,30.27381277,108985.726,67719.49178,0.365544391,142.1967621,54684660,33979472,1,0.144631,3.892,2458000.5,0.586813495,1.678061575,30.65517388,136.3238846,793.9812859,0.693352397,237.3702503,2.662770754,2458172.41,282.0541177,0.45341119,1,1,0
