Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
0.076923077,0.133333333,0,0.004236111,0,0.993592814,2.31481E-05,0.909090909,1,0
0.409090909,0.6,1,0.621111111,0,0.993592814,0.619363426,1,1,1
0.034482759,0.066666667,0,0.752511574,0,0.993592814,0.752511574,0,1,0
0.017241379,0.022222222,0,0.679980159,0.6,0.961233291,0.679980159,0,7,0
0.030769231,0.044444444,0,0.860714286,0.6,0.961233291,0.244021164,0,7,0
0.038461538,0.037037037,0,0.944355159,0.333333333,0.961233291,0.944355159,0,7,0
0.076923077,0.037037037,0,0.984050926,0.333333333,0.961233291,0.984050926,0,7,0
0.125,0.037037037,0,0.990838294,0.333333333,0.961233291,0.990838294,0,7,0
0.0625,0.045454545,0,0.525945216,0.181818182,0.993592814,0.525945216,0,3,0
0.047619048,0.045454545,0,0.544768519,0.181818182,0.993592814,0.544768519,0,3,0
0.111111111,0.045454545,0,0.933773148,0.181818182,0.993592814,0.933773148,0,3,0
0.069767442,0.136363636,0,0.972361111,0.181818182,0.993592814,0.972341821,0.866666667,3,0
0,0.045454545,0,0.991709105,0.181818182,0.993592814,0.991709105,0,3,0
0.142857143,0.4,0,0.013057209,0,0,0.01297123,0.875,7,0
0.025,0.1,0,0.231064815,0,0,0.231064815,0.916666667,7,0
0.025641026,0.1,0,0.679970238,0,0,0.679970238,0.846153846,7,0
0.033333333,0.1,0,0.373288691,0,0,0.373288691,0.769230769,7,0
0.09375,0.3,0.5,0.423313492,0,0,0.423306878,0.923076923,7,1
0,0.2,0,0.000228175,0,0,0.000228175,0,7,0
0.142857143,0.2,0,0.001496362,0,0,0.001496362,1,7,0
0.1875,0.1875,0,0.014416336,0,0,0.014409722,1,7,0
0.038461538,0.0625,0,0.111420304,0,0,0.111420304,0,7,0
0.1,0.047619048,0,0.766570216,0.142857143,0,0.766570216,0,3,0
0.018867925,0.090909091,0,0.017463624,0,0,0.017463624,0,7,0
0.12195122,0.454545455,0,0.292266865,0,0,0.266464947,0.944444444,7,0
0.028571429,0.090909091,0,0.236150794,0,0,0.236150794,0,7,0
0.1,0.090909091,0,0.426228505,0,0,0.426228505,0,7,0
0.008695652,0.041666667,0,0.734310516,0.25,0.999935281,0.734310516,0,7,0
0.027027027,0.090909091,0,0.136087963,0,0,0.136087963,0,7,0
0.007246377,0.071428571,0,0.157233796,0,0,0.157233796,0,1,0
0.021148036,0.5,0.5,0.178564815,0,0,0.150474537,0.848214286,1,1
0.027027027,0.071428571,0,0.003159722,0,0,0.003159722,0,1,0
0.2,0.01754386,0,0.000335648,0.684210526,0.993592814,0.000335648,0,1,0
0.038461538,0.04,0,0.986579034,0.28,0.993592814,0.986579034,0,7,0
0.484848485,0.421052632,1,0.937253638,0.763157895,0.993592814,0.891378968,0.714285714,7,1
0.444444444,0.16,0.5,0.857080027,0.28,0.993592814,0.857046958,0.666666667,7,1
0.2,0.176470588,0.5,0.0003125,0,0,0.000294312,1,7,1
0,0.083333333,0,0.005639881,0,0,0.005639881,0,7,0
0.008403361,0.058823529,0,0.018528439,0,0,0.018528439,0,7,0
0.015384615,0.083333333,0,0.016850198,0,0,0.016850198,0,7,0
0.012084592,0.5,0,0.139238426,0,0,0.139238426,0.848214286,5,0
0.015384615,0.04,0,0.858058862,0.28,0.993592814,0.858058862,0,7,0
0.5,0.034482759,0,0.602928241,0.689655172,0.993592814,0.602789352,0,1,0
0.008403361,0.2,0,0.010787037,0,0,0.010787037,0.757575758,5,0
0.066666667,0.032258065,0,0.88818287,0.419354839,0.993592814,0.88818287,0,7,0
0.071428571,0.032258065,0,0.777470238,0.419354839,0.993592814,0.777470238,0,7,0
0.0625,0.024390244,0,0.396949405,0.56097561,0.993528095,0.396949405,0,7,0
0.102564103,0.125,0,0.329598765,0.4375,0.993592814,0.212916667,1,3,0
0.012987013,0.041666667,0,0.153792989,0.25,0,0.153792989,0,7,0
0.3,0.25,0,0.447073413,0.25,0,0.13917328,0.833333333,7,0
0.19047619,0.166666667,0,0.310692791,0.25,0,0.310692791,1,7,0
0.1,0.041666667,0,0.330839947,0.25,0,0.330839947,0,7,0
0.666666667,0.8,1,0.00014881,0,0,3.30688E-05,0.5,7,1
0.015873016,0.2,0,0.000160384,0,0,0.000160384,0.80952381,7,0
0.076923077,0.083333333,0,6.6138E-06,0,0,6.6138E-06,0,7,0
0.003021148,0.038461538,0,0.347488426,0.307692308,0.993592814,0.347488426,0,1,0
0.148148148,0.333333333,0,0.843999669,0,0,0.0004084,1,7,0
0.842105263,0.470588235,1,0.96500463,0.470588235,0.993592814,0.96500463,1,10,0
0.666666667,0.142857143,0,0.954758598,0.678571429,0.993592814,0.952457011,1,7,0
0.5,0.071428571,0,0.006631944,0,0,0.006631944,0,1,0
0.176470588,0.428571429,0,0.425289352,0,0,0.00380787,0.923076923,1,0
0.034482759,0.142857143,0,0.171145833,0,0,0.170891204,1,1,0
0.307692308,0.285714286,0,0.6384375,0,0,0.63818287,0.857142857,1,0
0.055555556,0.2,0,1.6534E-06,0,0,1.6534E-06,0.642857143,7,0
0.142857143,0.2,0,0.00021164,0,0,0.00021164,1,7,0
0.0625,0.2,0,0.021068122,0,0,0.021068122,0.857142857,7,0
0.020408163,0.4,0,0.052898479,0,0,0.052850529,0.878787879,7,0
0.137931034,0.307692308,0.5,0.031011905,0,0,0.03098545,1,7,1
0.028571429,0.076923077,0,0.211555886,0,0,0.211555886,0,7,0
0,0.125,0,0.002349537,0,0,0.002349537,1,1,0
0.028571429,0.125,0,0.330462963,0,0,0.330462963,0.916666667,1,0
0.02173913,0.076923077,0,0.509194775,0,0,0.509194775,0,7,0
0.025210084,0.375,0,0.457291667,0,0,0.457291667,0.757575758,1,0
0.117647059,0.153846154,0,0.81193287,0,0,0.353321759,1,1,0
0.142857143,0.0625,0,0.752076389,0,0,0.752076389,0,5,0
0.1,0.02173913,0,0.598958333,0.608695652,0.993592814,0.598958333,0,1,0
0.285714286,0.285714286,0,0.700689484,0,0,0.103068783,0.75,7,0
0.04,0.142857143,0,0.000014881,0,0,0.000014881,0.909090909,7,0
0.230769231,0.428571429,0,0.700180225,0,0,0.700137236,0.666666667,7,0
0.007246377,0.017857143,0,9.9206E-06,0.678571429,0.993592814,9.9206E-06,0,7,0
0.034482759,0.153846154,0,0.595289352,0,0,0.59525463,0.611111111,1,0
0.027777778,0.230769231,0,0.803900463,0,0,0.289282407,0.821428571,1,0
0.033333333,0.029411765,0,0.980372685,0.470588235,0.993592814,0.980372685,0,10,0
0.08,0.035714286,0,0.020899471,0.678571429,0.993592814,0.020891204,0,7,0
0.121212121,0.071428571,0.5,0.000342262,0.678571429,0.993592814,0.000319114,0,7,0
0.083333333,0.076923077,0,0.998888889,0,0.993592814,0.998888889,0,3,0
0.058823529,0.071428571,0,0.699756944,0,0,0.699756944,0,1,0
0.1,0.2,0,2.31481E-05,0,0,2.31481E-05,1,3,0
0.033333333,0.4,0,0.067175926,0,0,0.044876543,0.842105263,3,0
0.08,0.095238095,0,0.039683642,0.142857143,0,0.039683642,0,3,0
0.1,0.285714286,0,0.049231151,0,0,0.049201389,0.714285714,7,0
0.333333333,0.142857143,0,0.073141534,0,0,0.073141534,1,7,0
0.75,0.090909091,0,0.799417989,0.454545455,0.993592814,0.440663029,0,7,0
0.115384615,0.115384615,0,0.212590278,0.307692308,0,0.212550926,0.916666667,5,0
0.555555556,0.294117647,1,0.022486111,0,0,0.000627315,0.75,5,1
0.008196721,0.058823529,0,0.814916667,0,0,0.814916667,0,5,0
0.444444444,0.235294118,0.5,0.298622685,0,0,0.135236111,1,5,0
0.028571429,0.111111111,0,0.000803571,0,0,0.000803571,0.76,7,0
0.017241379,0.111111111,0,0.005636574,0,0,0.005636574,0.851851852,7,0
0.133333333,0.615384615,1,0.287214506,0,0,0.287175926,0.842105263,3,1
0.031914894,0.115384615,0,0.47619213,0.307692308,0,0.34024537,0.806451613,5,0
0,0.038461538,0,0.476615741,0.307692308,0,0.476615741,0,5,0
0.333333333,0.115384615,0,0.589907407,0.307692308,0,0.47569213,1,5,0
0.012345679,0.038461538,0,0.578069444,0.307692308,0,0.578069444,0,5,0
0.45,0.341772152,0.5,0.803516204,0.772151899,0.993528095,0.577773148,0.866666667,5,1
0.15,0.5,0.5,0.012824074,0,0,0.012650463,0.833333333,3,0
0.010204082,0.034482759,0,1.92901E-05,0.379310345,0.553050261,1.92901E-05,0,3,0
0.111111111,0.166666667,0,0.976068122,0,0.993592814,0.976068122,1,7,0
0.071428571,0.166666667,0,0.975960648,0,0.993592814,0.975960648,0.8,7,0
0.1,0.333333333,0,0.991159061,0,0.993592814,0.965046296,1,7,0
0.090909091,0.166666667,0,0.994690807,0,0.993592814,0.994690807,1,7,0
0,0.166666667,0,0.000007716,0,0,0.000007716,1,3,0
0.032258065,0.333333333,0,0.202592593,0,0,0.202094907,0.75,3,0
0.045454545,0.166666667,0,8.10185E-05,0,0,8.10185E-05,0.818181818,3,0
0,0.166666667,0,0.169853395,0,0,0.169853395,1,3,0
0.025,0.166666667,0,0.341940586,0,0,0.341940586,0.866666667,3,0
0.026666667,0.068965517,0,0.976226852,0.379310345,0.553050261,0.976226852,0,3,0
0.1,0.103448276,0,0.982689043,0.379310345,0.553050261,0.967399691,1,3,0
0.016129032,0.166666667,0,0.000910494,0,0,0.000910494,0.75,3,0
0.038461538,0.166666667,0,0.001219136,0,0,0.001219136,0.909090909,3,0
0.043478261,0.166666667,0,0.266296296,0,0,0.266296296,1,3,0
0.058823529,0.111111111,0,0.387770062,0,0,0.387770062,1,3,0
0.105263158,0.444444444,1,0.498244599,0,0,0.250841049,0.923076923,3,1
0.2,0.2,0,0.020972222,0,0,0.00025463,1,1,0
0.037037037,0.125,0,0.028642527,0,0,0.028642527,0.857142857,7,0
0.318181818,0.538461538,1,0.914864969,0,0.993592814,0.914849537,1,3,1
0.142857143,0.028571429,0,0.014448303,0.485714286,0.993592814,0.014448303,0,3,0
0.018518519,0.028571429,0,0.052515432,0.485714286,0.993592814,0.052515432,0,3,0
0.045454545,0.058823529,0,0.676574074,0,0,0.676574074,0,1,0
0.043478261,0.058823529,0,0.975613426,0,0,0.975613426,0,1,0
0.666666667,0.352941176,0.5,0.8146875,0,0,0.814513889,0.5,1,1
0.03,0.090909091,0,0.985438161,0.454545455,0.993592814,0.985405093,0,7,0
0.025974026,0.08,0,0.478354828,0.28,0.993592814,0.478063823,0,7,0
0.090909091,0.0625,0,0.298480489,0,0,0.298480489,0,7,0
0.029411765,0.028571429,0,0.063441358,0.485714286,0.993592814,0.063441358,0,3,0
0.016393443,0.028571429,0,0.061207562,0.485714286,0.993592814,0.061207562,0,3,0
0.027777778,0.028571429,0,0.198518519,0.485714286,0.993592814,0.198518519,0,3,0
0.05,0.0625,0,0.858854167,0,0,0.858854167,0,3,0
0.033333333,0.0625,0,0.957750772,0,0,0.957750772,0,3,0
0.1,0.153846154,0,0.000362103,0,0,0.000362103,0.875,7,0
0.033333333,0.076923077,0,0.001210318,0,0,0.001210318,0,7,0
0.025,0.038461538,0,0.969731482,0.307692308,0,0.969731482,0,5,0
0.04,0.076923077,0,0.238118386,0,0,0.238118386,0,7,0
0.333333333,0.153846154,0,0.005038029,0,0,0.005029762,1,7,0
0.008196721,0.076923077,0,0.039421296,0,0,0.039421296,0,7,0
0.008196721,0.04,0,0.552637235,0.28,0.993592814,0.552637236,0,7,0
0.025,0.04,0,0.714474206,0.28,0.993592814,0.714474206,0,7,0
0.103448276,0.24,0.5,0.775534061,0.28,0.993592814,0.563323413,0.851851852,7,1
0.166666667,0.0625,0,2.31481E-05,0,0,2.31481E-05,0,1,0
0.5,0.0625,0,0.000277778,0,0,0.000277778,0,1,0
0.2,0.028571429,0,0.219382716,0.485714286,0.993592814,0.219382716,0,3,0
1,0.057142857,0,0.629031636,0.485714286,0.993592814,0.22900463,0,3,0
0.071428571,0.028571429,0,0.416566358,0.485714286,0.993592814,0.416566358,0,3,0
0.014492754,0.057142857,0,0.681087963,0.485714286,0.993592814,0.366041667,0,3,0
0.222222222,0.057142857,0,0.905165895,0.485714286,0.993592814,0.783125,0,3,0
0.35483871,0.314285714,1,0.711385031,0.485714286,0.993592814,0.66998071,0.714285714,3,1
0.25,0.111111111,0,0.507094907,0,0,0.507094907,1,1,0
0.277777778,0.555555556,1,0.421574074,0,0,0.421527778,0.571428571,1,1
0.090909091,0.111111111,0,0.739571759,0,0,0.739571759,1,1,0
0,0.04,0,0.783607804,0.28,0.993592814,0.783607804,0,7,0
0.142857143,0.2,0,0.000857639,0,0,0.000857639,0.75,10,0
0.724137931,0.636363636,1,0.996466601,0.454545455,0.993592814,0.984722222,0.8,7,1
0.052631579,0.03030303,0,0.988234127,0.454545455,0.993592814,0.988234127,0,7,0
0.071428571,0.2,0,0.001068287,0,0,0.001068287,0.555555556,10,0
0.034482759,0.4,0,0.042550926,0,0,0.042546296,1,10,0
0.2,0.2,0,0.105349537,0,0,0.105349537,1,10,0
0.03125,0.03030303,0,0.805415013,0.454545455,0.993592814,0.805415013,0,7,0
0.111111111,0.027777778,0,0.984143519,0.5,0.935604548,0.984143519,0,1,0
0.133333333,0.333333333,0,0.002562831,0,0,4.9603E-06,0.875,7,0
0.003021148,0.076923077,0,0.038580247,0,0,0.038580247,0,3,0
0.136363636,0.230769231,0,0.042121914,0,0,0.042121914,0.833333333,3,0
0.008695652,0.166666667,0,0.026221892,0,0,0.026221892,0.926829268,7,0
0.008264463,0.166666667,0,0.012179233,0,0,0.012179233,0.818181818,7,0
0.025,0.033333333,0,0.739252315,0.4,0,0.739252315,0,5,0
0.081081081,0.1,0,0.720675926,0.4,0,0.720641204,0.75,5,0
0.03125,0.033333333,0,0.843641204,0.4,0,0.843641204,0,5,0
0.012345679,0.033333333,0,0.9385,0.4,0,0.9385,0,5,0
0.230769231,0.1,0,0.872962963,0.4,0,0.837585648,1,5,0
0.010416667,0.033333333,0,0.92156713,0.4,0,0.92156713,0,5,0
0.058823529,0.058823529,0,0.046909722,0,0,0.046909722,0,1,0
0.069767442,0.073170732,0.5,0.973294753,0.56097561,0.993592814,0.973267747,0,3,0
0.083333333,0.024390244,0,0.99841821,0.56097561,0.993592814,0.99841821,0,3,0
0.041666667,0.076923077,0,8.10185E-05,0,0.993592814,8.10185E-05,0,1,0
0.1,0.076923077,0,0.0175,0,0.993592814,0.0175,0,1,0
0.027777778,0.076923077,0,0.170752315,0,0.993592814,0.170752315,0,1,0
0.008196721,0.076923077,0,0.199039352,0,0.993592814,0.199039352,0,1,0
1,0.153846154,0,0.732743056,0,0.993592814,0.725150463,1,1,0
0.142857143,0.076923077,0,0.20431713,0,0.993592814,0.20431713,0,1,0
0.015384615,0.166666667,0,0.555803571,0,0,0.555803571,0.923076923,7,0
0.010638298,0.166666667,0,0.672962963,0,0,0.672962963,0.806451613,7,0
0.2,0.083333333,0,0.000324074,0,0.676469483,0.000324074,0,7,0
0.1,0.083333333,0,0.058427579,0,0.676469483,0.058427579,0,7,0
0.018867925,0.058823529,0,0.175740741,0,0,0.175740741,0,1,0
0.1,0.117647059,0,0.572627315,0,0,0.000127315,0.833333333,1,0
0.086956522,0.058823529,0,0.688358135,0.470588235,0.999935281,0.688349868,0,7,0
0.1,0.029411765,0,0.835269511,0.470588235,0.999935281,0.835269511,0,7,0
0.037037037,0.058823529,0,0.922123016,0.470588235,0.999935281,0.872542989,0,7,0
0.125,0.02173913,0,0.795798611,0.608695652,0.99935281,0.795798611,0,1,0
0.116666667,0.538461538,0.5,0.059571759,0,0,0.050625,0.842105263,3,0
0.111111111,0.02173913,0,2.31481E-05,0.608695652,0.99935281,2.31481E-05,0,1,0
0.142857143,0.043478261,0,0.792511574,0.608695652,0.99935281,0.792511574,0,1,0
0.024590164,0.065217391,0,0.454143519,0.608695652,0.99935281,0.143819444,0,1,0
0.913043478,0.456521739,1,0.995671296,0.608695652,0.99935281,0.144363426,1,1,1
0.092307692,0.157894737,0.5,0.679429564,0.526315789,0.993592814,0.514813161,0.923076923,7,1
0.026315789,0.029411765,0,0.00869213,0.470588235,0.993592814,0.00869213,0,3,0
0.034482759,0.029411765,0,0.000497685,0.470588235,0.993592814,0.000497685,0,3,0
0.024691358,0.057142857,0,0.800706019,0.485714286,0.993592814,0.800697751,0,7,0
0.068965517,0.057142857,0,0.810284392,0.485714286,0.993592814,0.810284392,0,7,0
0.074380165,0.3,0,0.944990741,0.4,0,0.165416667,0.818181818,5,0
0.019607843,0.066666667,0,0.166368056,0.4,0,0.166210648,0,5,0
0.016393443,0.066666667,0,0.329631944,0.4,0,0.329631944,0,5,0
0.142857143,0.083333333,0,0.00275463,0,0.993592814,0.00275463,0,1,0
0.111111111,0.066666667,0,0.592334105,0,0,0.592334105,0,3,0
0.181818182,0.4,0.5,0.733414352,0,0,0.169436728,0.8,3,0
0.5,0.2,0,0.83839892,0,0,0.170617284,0.666666667,3,0
0.066666667,0.027777778,0,0.937696759,0.5,0.935604548,0.937696759,0,1,0
0.083333333,0.111111111,0,1.15741E-05,0,0,1.15741E-05,0.888888889,5,0
0.111111111,0.111111111,0,1.15741E-05,0,0,1.15741E-05,0.6,5,0
0.038961039,0.088235294,0,0.283748347,0.470588235,0.993592814,0.283748347,0,7,0
0.02247191,0.048780488,0,0.590459656,0.56097561,0.993528095,0.590449736,0,7,0
0.025,0.024390244,0,0.642174273,0.56097561,0.993528095,0.642174273,0,7,0
0.028571429,0.029411765,0,0.994837963,0.470588235,0.993592814,0.994837963,0,7,0
0,0.03125,0,0.004344136,0.4375,0.993592814,0.004344136,0,3,0
0.043478261,0.03125,0,0.234556327,0.4375,0.993592814,0.234556327,0,3,0
0.090909091,0.125,0,0.064143519,0.4375,0.993592814,0.063622685,0.9,3,0
0.333333333,0.04,0,0.023726852,0.28,0,0.023726852,0,3,0
0.105263158,0.08,0,0.050613426,0.28,0,0.040543982,0,3,0
0.008196721,0.03125,0,0.783256173,0.4375,0.993592814,0.783256173,0,3,0
0.010309278,0.03125,0,0.788113426,0.4375,0.993592814,0.788113426,0,3,0
0.055555556,0.03125,0,0.952256944,0.4375,0.993592814,0.952256944,0,3,0
0.5,0.055555556,0,0.332166005,0,0,0.332166005,0,7,0
0.25,0.388888889,0.5,0.364975198,0,0,0.364975198,1,7,1
0.25,0.055555556,0,0.410302579,0,0,0.410302579,0,7,0
0.090909091,0.03125,0,0.204702932,0.4375,0.993592814,0.204702932,0,3,0
0.055555556,0.2,0,0.000178241,0,0,0.000178241,0.916666667,5,0
0.076923077,0.6,0,0.000206019,0,0,0.000206019,1,5,0
0,0.2,0,0.000449074,0,0,0.000449074,1,5,0
0.111111111,0.037037037,0,0.005654762,0.333333333,0.961233291,0.005654762,0,7,0
0,0.04,0,0.072411265,0.28,0,0.072411265,0,3,0
0.025974026,0.08,0,0.077064043,0.28,0,0.077048611,0,3,0
0.125,0.04,0,0.118719136,0.28,0,0.118719136,0,3,0
0.166666667,0.024390244,0,0.206170635,0.56097561,0.993528095,0.206170635,0,7,0
0.153846154,0.097560976,0,0.011367394,0.56097561,0.993528095,0.011309524,0,7,0
0.166666667,0.055555556,0,0.597666997,0,0,0.597666997,0,7,0
0.034782609,0.222222222,1,0.779103836,0,0,0.779095569,0.926829268,7,1
0.028571429,0.034482759,0,9.25926E-05,0.379310345,0.993592814,9.25926E-05,0,1,0
0.003021148,0.034482759,0,0.288726852,0.379310345,0.993592814,0.288726852,0,1,0
0.227272727,0.714285714,1,0.938368056,0,0,0.219722222,0.818181818,7,1
0,0.142857143,0,0.028186177,0,0,0.028186177,1,7,0
0.125,0.142857143,0,0.950355489,0,0,0.950355489,0.666666667,7,0
0.25,0.1,0,0.954548611,0,0,0.954548611,1,1,0
0.046511628,0.137931034,1,0.02123071,0.379310345,0.553050261,0.011292438,0.857142857,3,1
0.285714286,0.068965517,0,0.019012346,0.379310345,0.553050261,0.019012346,0,3,0
0.034482759,0.05,0,0.737743056,0.1,0,0.737743056,0,1,0
0.038461538,0.034482759,0,0.613904321,0.379310345,0.553050261,0.613904321,0,3,0
0.333333333,0.05,0,0.776087963,0.1,0,0.776087963,0,1,0
0.032786885,0.1,0,0.747604167,0.1,0,0.747488426,0.833333333,1,0
0.428571429,0.272727273,0.5,0.430888889,0,0,0.430877315,0.8,5,1
0.071428571,0.066666667,0,0.884969907,0,0,0.884969907,0,5,0
0.111111111,0.066666667,0,0.990511574,0,0,0.990511574,0,5,0
0.066666667,0.166666667,0,1.15741E-05,0,0,1.15741E-05,0.571428571,7,0
0.035714286,0.05,0,0.783171296,0.1,0,0.783171296,0,1,0
0.012345679,0.043478261,0,0,0.217391304,0,0,0,1,0
0.111111111,0.038461538,0,0.657722222,0.307692308,0,0.657722222,0,5,0
0.077922078,0.230769231,1,0.689469907,0.307692308,0,0.689375,0.923076923,5,1
0.022727273,0.038461538,0,0.77362037,0.307692308,0,0.77362037,0,5,0
0.025641026,0.043478261,0,0.000150463,0.217391304,0,0.000150463,0,1,0
0.008264463,0.166666667,0,3.3069E-06,0,0.993592814,3.3069E-06,0.818181818,7,0
0.1,0.083333333,0,0.530175265,0.25,0,0.530170304,0,7,0
0.011764706,0.041666667,0,0.589948743,0.25,0,0.589948743,0,7,0
0.058823529,0.041666667,0,0.709174934,0.25,0,0.709174934,0,7,0
0.066666667,0.041666667,0,0.706734458,0.25,0,0.706734458,0,7,0
0.045454545,0.052631579,0,0.488611111,0.052631579,0.993592814,0.488611111,0,1,0
0.5,0.315789474,0,0.022951389,0.052631579,0.993592814,0.0228125,0.666666667,1,0
0.166666667,0.263157895,0,0.516921296,0.052631579,0.993592814,0.009618056,0.636363636,1,0
0.111111111,0.052631579,0,0.543645833,0.052631579,0.993592814,0.543645833,0,1,0
0,0.052631579,0,0.689861111,0.052631579,0.993592814,0.689861111,0,1,0
0.1,0.166666667,0,0.08505291,0.25,0,0.08505291,1,7,0
0.044776119,0.125,0.5,0.09145172,0.25,0,0.091431878,0.806451613,7,1
0.081632653,0.333333333,1,0.348682209,0.25,0,0.080911045,0.878787879,7,1
0.027777778,0.043478261,0,0.053842593,0.217391304,0,0.053842593,0,1,0
0.006802721,0.03125,0,0.998250661,0.4375,0.993592814,0.998250661,0,7,0
0.133333333,0.142857143,0.5,0.998258929,0.678571429,0.993592814,0.988189484,0.866666667,7,1
0.25,0.125,0,0.000676257,0,0,0.000676257,1,7,0
0.007246377,0.047619048,0,0.973877315,0.142857143,0.993592814,0.973877315,0,1,0
0.222222222,0.181818182,0,0.000895833,0,0,9.2593E-06,0.833333333,5,0
0.028571429,0.090909091,0,0.030902778,0,0,0.030902778,0,5,0
0.052631579,0.090909091,0,0.16331713,0,0,0.16331713,0,5,0
0.033333333,0.090909091,0,0.257810185,0,0,0.257810185,0,5,0
0.142857143,0.090909091,0,0.691810185,0,0,0.691810185,0,5,0
0.333333333,0.090909091,0,0.833358135,0,0,0.833358135,0,7,0
0.012987013,0.03030303,0,1.15741E-05,0.454545455,0,1.15741E-05,0,1,0
0.024793388,0.15,0.5,0.019457672,0.1,0.993592814,0.019441138,0.818181818,7,1
0.102564103,0.2,0.5,0.589123677,0.1,0.993592814,0.589112103,0.75,7,1
0.003021148,0.076923077,0,0.879560185,0,0,0.879560185,0,3,0
0.125,0.04,0,0.959539352,0.64,0.993592814,0.935993056,0,5,0
0.0625,0.06,0,0.988696759,0.64,0.993592814,0.981606482,0,5,0
0.049180328,0.090909091,0,0.137372685,0.454545455,0,0.039872685,0,1,0
0.055555556,0.025,0,0.893645833,0.55,0.993592814,0.893645833,0,1,0
0.049180328,0.078947368,0,0.055578704,0.526315789,0.993592814,0.055578704,0,7,0
0.142857143,0.083333333,0,0.020030864,0,0,0.020030864,0,3,0
0.014084507,0.1,0,2.31481E-05,0,0,2.31481E-05,0.933333333,3,0
0.181818182,0.4,0.5,0.036161265,0,0,0.036161265,1,3,0
0.027777778,0.166666667,0,0.004935516,0,0,0.004935516,1,7,0
0.058823529,0.166666667,0,0.965226521,0,0,0.965226521,1,7,0
0.081081081,0.5,0,0.986722884,0,0,0.963592923,0.75,7,0
0.142857143,0.166666667,0,0.99833168,0,0,0.99833168,1,7,0
0.083333333,0.035714286,0,0.919930556,0.357142857,0.993528095,0.919930556,0,1,0
0,0.035714286,0,0.99744213,0.357142857,0.993528095,0.99744213,0,1,0
0.3,0.5,1,0.832119709,0.625,0.993592814,0.816787368,0.954545455,7,1
0.055555556,0.125,0,0.007614277,0,0,0.007614277,0.857142857,5,0
0.166666667,0.0625,0,0.72296131,0,0,0.72296131,0,7,0
0.05,0.0625,0,0.770049603,0,0,0.770049603,0,7,0
0.055555556,0.0625,0,0.951775794,0,0,0.951775794,0,7,0
0.0375,0.1875,0,0.947175926,0,0,0.947149471,0.954545455,7,0
0.058823529,0.0625,0,0.996552579,0,0,0.996552579,0,7,0
0.025641026,0.166666667,0,5.78704E-05,0,0,5.78704E-05,0.5,1,0
0.009803922,0.166666667,0,3.47222E-05,0,0,3.47222E-05,0.888888889,1,0
0.075,0.142857143,0.5,0.992328704,0.142857143,0.993592814,0.822375,1,5,1
0.034482759,0.166666667,0,0.948842593,0,0,0.860613426,0.75,1,0
0.2,0.25,0,0.756689815,0,0,0.756689815,0.666666667,1,0
0.2,0.166666667,0,0.970601852,0,0,0.877233796,0.833333333,1,0
0.05,0.090909091,0,1.15741E-05,0,0,1.15741E-05,0,7,0
0.827586207,0.406779661,1,0.867468585,0.694915254,0.993592814,0.811722884,1,7,1
0.055555556,0.020833333,0,0.001066468,0.625,0.993592814,0.001066468,0,7,0
0.666666667,0.041666667,0,0.061122685,0.625,0.993592814,0.061116071,0,7,0
0.25,0.090909091,0,0.000552249,0,0,0.000552249,0,7,0
0.097560976,0.363636364,0,0.169355159,0,0,3.3069E-06,1,7,0
