a (AU),e,i (deg),w (deg),Node (deg),M (deg),q (AU),Q (AU),P (yr),H (mag),MOID (AU),class
1.77487561,0.619120802,10.4496737,247.729187,160.3855388,95.2454335,0.676,2.87,2.36,19.9,0.043747,APO*
2.8917944,0.667283318,7.7691009,146.2875441,42.2706229,160.8417652,0.9621,4.82,4.92,19.7,0.012771,APO*
1.42998883,0.681773744,3.4570218,302.7075901,335.8857094,296.4211391,0.4551,2.4,1.71,20.2,0.013483,APO*
0.81661009,0.468934656,3.9105135,24.2813385,344.9854745,114.6031362,0.4337,1.2,0.74,22.1,0.018941,ATE
2.22107263,0.764956759,13.0535098,253.2880779,166.076431,67.7694834,0.522,3.92,3.31,18.8,0.043386,APO*
2.06090888,0.558060978,13.7528239,216.8820383,58.1307124,347.1478663,0.9108,3.21,2.96,21.25,0.02102,APO*
1.33235717,0.462211866,6.700875,83.131356,62.5675754,358.9471798,0.7165,1.95,1.54,21.7,0.001704,APO*
2.59385955,0.654282832,14.6044649,224.2100282,81.9273363,354.4115141,0.8967,4.29,4.18,21.6,0.0033,APO*
2.31639501,0.601032038,3.792119,94.6804789,147.4127095,266.2414063,0.9242,3.71,3.53,21.1,0.046725,APO*
2.32984011,0.551163281,5.5946965,159.5533661,171.7205378,232.9182868,1.0457,3.61,3.56,19.1,0.046429,AMO*
2.67554751,0.666277254,3.2013594,218.7893532,153.4507099,262.3724221,0.8929,4.46,4.38,19.5,0.005909,APO*
1.40903141,0.523065865,9.1246745,79.4866413,154.8062304,347.2623671,0.672,2.15,1.67,21.4,0.017124,APO*
1.37216641,0.338634587,1.4636612,78.5302542,208.7780718,111.3071588,0.9075,1.84,1.61,21.9,0.010914,APO*
1.07287608,0.182696617,15.6023527,280.8200232,203.0421159,175.1827246,0.8769,1.27,1.11,20.8,0.000032,APO*
1.92885336,0.572516986,8.9215112,240.5846143,224.1783234,12.2131548,0.8246,3.03,2.68,20.4,0.008386,APO*
1.74663907,0.455022777,4.264227,37.7411485,60.261433,0.2435746,0.9519,2.54,2.31,22.1,0.01238,APO
0.87966066,0.262575767,17.4070939,230.0687087,50.8224751,2.4449174,0.6487,1.11,0.83,22.2,0.002862,ATE
2.51929503,0.661092232,13.2607535,63.2590993,50.352222,350.0992009,0.8538,4.18,4,21.62,0.048951,APO*
1.49159478,0.371180047,6.298823,27.9405352,124.8688756,281.4473184,0.9379,2.05,1.82,20.3,0.009501,APO*
3.18189613,0.691984155,18.8554649,358.4746432,92.4145357,309.6940594,0.9801,5.38,5.68,18.8,0.00291,APO*
1.66991676,0.776914721,4.966785,218.9284912,46.4354614,336.9076218,0.3725,2.97,2.16,18.77,0.037066,APO*
1.21516972,0.370803844,18.4734874,260.1976288,146.669518,33.7236358,0.7646,1.67,1.34,20.2,0.017368,APO*
2.5772749,0.772780302,0.5925011,108.4860293,323.1100961,314.6290827,0.5856,4.57,4.14,18.6,0.002617,APO*
2.2554617,0.719388132,8.2147226,114.4392285,155.918105,227.86552,0.6329,3.88,3.39,21.6,0.042755,APO*
1.02043976,0.343309347,6.7735039,261.1835541,174.6415503,230.2943444,0.6701,1.37,1.03,20.4,0.014649,APO*
2.45608646,0.782234857,1.9189575,14.6361332,266.0567965,342.7972073,0.5349,4.38,3.85,19.8,0.031864,APO*
1.93461888,0.49455746,8.7915834,145.0745403,98.5482504,311.7872336,0.9778,2.89,2.69,20.7,0.014811,APO*
1.86271395,0.621526027,11.8292503,99.2765262,190.2777118,61.4780729,0.705,3.02,2.54,21.6,0.013334,APO*
2.40212251,0.63119676,3.6612901,358.5314936,146.2840506,108.437983,0.8859,3.92,3.72,19.8,0.042304,APO*
1.31394909,0.693880826,9.2889501,237.8475445,195.9408574,227.9648369,0.4022,2.23,1.51,20.4,0.013452,APO*
2.68123039,0.795424136,17.2071827,95.0565792,354.6387855,227.9435798,0.5485,4.81,4.39,17.7,0.018259,APO*
2.42800166,0.777902609,12.8435142,286.8654949,38.3606783,345.6680496,0.5393,4.32,3.78,20.3,0.049619,APO*
1.70453203,0.43517873,6.6286219,201.0079508,92.2918757,5.7334141,0.9628,2.45,2.23,21.4,0.021662,APO*
2.33799961,0.651028255,1.6300669,170.8623829,172.5201629,112.1711819,0.8159,3.86,3.57,20.3,0.020724,APO*
1.4152582,0.373781,30.0531666,114.0186974,79.3559408,28.9238331,0.8863,1.94,1.68,20.1,0.03587,APO*
1.46845067,0.455123058,7.1748739,261.4806984,330.1086531,300.7736594,0.8001,2.14,1.78,20.8,0.028518,APO*
1.12827603,0.187533364,6.2355711,215.36984,271.6510203,190.4564247,0.9167,1.34,1.2,20.1,0.028474,APO*
1.59172664,0.797168485,5.858371,121.6327576,338.7706012,229.9335806,0.3229,2.86,2.01,22.1,0.001,APO
1.11021293,0.254466579,23.8972551,268.1824381,356.1789553,128.9177148,0.8277,1.39,1.17,21.6,0.029122,APO*
1.67964253,0.59728343,1.865712,223.6484408,232.2789405,359.436902,0.6764,2.68,2.18,21.5,0.020176,APO*
2.3645712,0.661470565,2.451515,191.140426,98.9613352,101.2762064,0.8005,3.93,3.64,19.6,0.033066,APO*
1.35830843,0.347134558,7.7709265,56.1959443,241.1994241,293.1924146,0.8868,1.83,1.58,20.9,0.005118,APO*
1.77013571,0.646991408,3.2664233,227.3642325,50.4099645,212.8652892,0.6249,2.92,2.36,22,0.036448,APO*
2.21850595,0.641789115,15.5649357,65.9993492,36.0475046,211.9418381,0.7947,3.64,3.3,19.2,0.021813,APO*
1.87282924,0.541018272,6.8331513,151.8237518,140.446411,22.2868475,0.8596,2.89,2.56,19.7,0.049742,APO*
2.3926026,0.900205143,9.5278588,224.3796078,306.0448701,350.1132974,0.2388,4.55,3.7,18.4,0.022462,APO*
1.04091456,0.1320908,12.5107715,103.920359,67.1289457,21.5702531,0.9034,1.18,1.06,21.2,0.019412,APO*
1.93723216,0.562040409,6.0867064,66.8903797,45.272919,340.823039,0.8484,3.03,2.7,21.2,0.024847,APO*
0.75228817,0.370542398,17.952364,358.393239,239.6698236,307.3965686,0.4735,1.03,0.65,22.1,0.043811,ATE
1.00660789,0.556752921,0.848118,186.8489359,127.0627411,73.1522598,0.4462,1.57,1.01,22.1,0.011343,APO
1.14766963,0.386717263,6.1452633,81.7810579,241.296457,192.5265744,0.7038,1.59,1.23,21.8,0.011492,APO*
2.49680015,0.62066978,7.9249423,36.3448597,101.9438889,291.313987,0.9471,4.05,3.95,22,0.021056,APO*
1.94783773,0.718927901,5.1970502,244.2595964,107.369117,230.1768382,0.5475,3.35,2.72,20.2,0.033639,APO*
0.67678642,0.540487476,4.8288472,318.6260458,305.7619059,30.7055493,0.311,1.04,0.56,20.7,0.031638,ATE*
2.34003957,0.864780272,5.5453464,115.2166231,108.4332097,63.5781597,0.3164,4.36,3.58,20.9,0.003806,APO*
2.46540165,0.660760009,2.8423764,285.5653239,124.0276707,336.5843882,0.8364,4.09,3.87,20.9,0.019002,APO*
0.77898045,0.437389052,29.8907943,323.8317009,287.867106,242.0493622,0.4383,1.12,0.69,20.8,0.007252,ATE*
2.1199132,0.665887027,8.1336335,97.0322572,113.7360248,298.3590604,0.7083,3.53,3.09,22,0.01697,APO*
1.26882793,0.80181546,27.0695306,42.5622161,285.5567481,35.8600812,0.2515,2.29,1.43,21.65,0.038353,APO*
1.86694159,0.446447172,1.5001185,203.0575998,323.4933542,311.2380748,1.0335,2.7,2.55,21.2,0.042203,AMO*
1.70346399,0.561137617,2.2836778,28.4393922,2.5756743,313.4124767,0.7476,2.66,2.22,21,0.028889,APO*
1.83257676,0.444337658,16.213183,180.4730567,319.6475212,17.8367497,1.0183,2.65,2.48,20.1,0.031817,AMO*
1.64865311,0.508094236,41.9665195,117.3665553,305.3519892,60.7878894,0.811,2.49,2.12,19.5,0.006259,APO*
1.77813866,0.579124554,2.8865778,141.1918824,127.6923613,65.5721712,0.7484,2.81,2.37,20.6,0.028116,APO*
1.85984928,0.499243354,3.8008347,165.5417836,56.1266309,303.3214952,0.9313,2.79,2.54,22,0.029266,APO*
1.725031,0.486731646,21.7444549,50.990646,343.4793932,289.9612047,0.8854,2.56,2.27,19.3,0.000498,APO*
2.38577452,0.686962432,2.9373209,274.4596927,346.3234077,346.0201387,0.7468,4.02,3.69,21.9,0.014628,APO*
2.09634597,0.891089501,11.7864411,217.338831,184.3183793,349.3370453,0.2283,3.96,3.04,20,0.046348,APO*
2.83747089,0.658838364,6.7849239,194.956369,50.353987,31.8406576,0.968,4.71,4.78,18.9,0.018398,APO*
1.91510524,0.588251071,7.5595286,80.7087362,196.2319682,194.1137491,0.7885,3.04,2.65,20.5,0.033998,APO*
2.14172331,0.69847124,7.3383141,274.0356984,13.997807,343.3915074,0.6458,3.64,3.13,21.5,0.008196,APO*
3.23545205,0.681451129,30.1181029,174.3818875,144.9010647,311.3055022,1.0306,5.44,5.82,19.4,0.021173,AMO*
2.82728245,0.638875214,5.3050756,161.4662758,309.8247571,65.7846195,1.021,4.63,4.75,18.2,0.04438,AMO*
2.06910491,0.764864189,5.1358097,90.3384289,9.3134093,13.2943436,0.4865,3.65,2.98,20.4,0.01626,APO*
0.77002919,0.305253713,4.3148785,338.1399079,68.6054846,119.4510602,0.535,1.01,0.68,20.3,0.02016,ATE*
2.74141076,0.64692282,9.7975601,338.7396362,200.6544474,99.2852406,0.9679,4.51,4.54,21.1,0.005906,APO*
1.06784795,0.41666649,8.8300312,255.4191521,200.0642437,218.5380876,0.6229,1.51,1.1,21.2,0.005356,APO*
1.15661305,0.39440023,24.9999834,76.0661578,51.9308733,10.8640708,0.7004,1.61,1.24,19.2,0.048751,APO*
2.93197384,0.663445145,27.6399214,149.7534386,64.493303,339.7399722,0.9868,4.88,5.02,20.9,0.028104,APO*
2.26554864,0.559571,27.8636523,155.1630717,75.6497084,118.6202358,0.9978,3.53,3.41,19.4,0.016753,APO*
1.95381667,0.465957895,24.5287218,174.1268594,76.9847359,137.0190164,1.0434,2.86,2.73,21,0.030459,AMO*
2.5110253,0.669719065,3.2387485,345.3276724,197.6109228,265.8755817,0.8293,4.19,3.98,21.1,0.037894,APO*
1.40467134,0.596398254,5.2027514,230.6409309,285.549693,41.9178855,0.5669,2.24,1.66,21.36,0.044269,APO*
2.51154194,0.796778803,1.9634127,237.5869083,284.2983432,13.4671792,0.5104,4.51,3.98,21.7,0.014937,APO*
1.50120325,0.618495025,9.7480158,66.9570969,110.5425614,31.1420339,0.5727,2.43,1.84,21.4,0.043063,APO*
2.80237087,0.690906903,6.5172411,25.2299204,168.4713931,55.4384183,0.8662,4.74,4.69,19.9,0.03722,APO*
2.04885763,0.709215334,5.8924202,268.954345,146.0701562,323.4473918,0.5958,3.5,2.93,19,0.000842,APO*
1.91557834,0.584452691,7.1815875,144.0841074,264.599962,139.3332623,0.796,3.04,2.65,19.2,0.049702,APO*
2.4986644,0.587505769,6.5951222,208.0921183,148.4379094,235.6675196,1.0307,3.97,3.95,21.9,0.045061,AMO*
1.64377995,0.36609243,13.8595643,191.615788,142.7769603,316.1408747,1.042,2.25,2.11,20.6,0.035426,AMO*
2.55772995,0.622464226,15.597282,33.5799948,357.4444921,182.8159494,0.9656,4.15,4.09,18.2,0.022669,APO*
2.36121404,0.56101453,4.7921354,23.7338033,0.4201724,342.7749572,1.0365,3.69,3.63,20.3,0.048177,AMO*
1.21486207,0.563993112,1.7198859,356.5668493,104.0207986,233.3834392,0.5297,1.9,1.34,21.4,0.028059,APO*
1.97150382,0.518119999,4.2201859,140.8643347,116.3071388,105.7743959,0.95,2.99,2.77,20.5,0.004021,APO*
2.60333784,0.800070658,25.1240723,95.7463612,21.926143,138.01452,0.5205,4.69,4.2,20.1,0.009949,APO*
1.1332245,0.132047916,16.6569115,350.8412796,195.0654405,159.6690968,0.9836,1.28,1.21,21.6,0.015366,APO*
1.32311693,0.575446197,5.368625,84.4121032,69.279638,94.4211708,0.5617,2.08,1.52,21.7,0.01184,APO*
0.72358356,0.410357822,9.0074334,355.4398245,231.5621857,244.7030565,0.4267,1.02,0.62,20.5,0.026776,ATE*
2.0181611,0.528325214,10.155194,188.7789522,306.9592906,321.1907535,0.9519,3.08,2.87,17.9,0.026784,APO*
1.81662581,0.603920666,6.0193314,298.8696267,204.8155059,268.7259506,0.7195,2.91,2.45,20.4,0.026532,APO*
2.79185906,0.644662502,2.6071583,184.8839838,295.3784824,10.5098686,0.9921,4.59,4.66,22.1,0.00888,APO
2.17171884,0.571578514,3.241539,116.1679511,282.1007444,165.9971231,0.9304,3.41,3.2,22.1,0.028697,APO
1.82251746,0.564135306,10.3213367,285.9281765,275.0364957,237.9668498,0.7944,2.85,2.46,19.2,0.021694,APO*
1.42124409,0.289329324,13.7806343,346.9642629,106.4216318,122.7280827,1.01,1.83,1.69,20.2,0.032256,APO*
2.17205589,0.58202587,2.0598765,126.4273778,43.8109668,133.5952591,0.9079,3.44,3.2,21.9,0.006822,APO*
0.87465409,0.425909967,23.2238711,43.9665449,286.7838912,181.7586905,0.5021,1.25,0.82,20.9,0.032869,ATE*
2.2311675,0.553836942,4.7730312,212.7703471,344.1747267,60.8794041,0.9955,3.47,3.33,20.9,0.027282,APO*
2.74369317,0.707666958,20.7262768,235.0972717,139.0718362,72.5667048,0.8021,4.69,4.54,17.8,0.024625,APO*
1.62814629,0.50020873,4.4205427,112.5115958,314.5568593,293.8494311,0.8137,2.44,2.08,21.4,0.007928,APO*
1.4530712,0.462989392,12.7178237,101.8574871,311.036325,44.2007826,0.7803,2.13,1.75,20,0.027424,APO*
2.59187183,0.734970703,21.2723592,107.095789,130.496753,116.2356643,0.6869,4.5,4.17,20.5,0.017841,APO*
2.39232883,0.688887951,20.3753676,110.5297522,151.3939256,254.6938939,0.7443,4.04,3.7,19.3,0.001325,APO*
1.41600652,0.54665561,33.7326646,93.9593202,173.54017,60.8833442,0.6419,2.19,1.69,20.8,0.025824,APO*
1.24162475,0.714909735,15.6629177,312.8684901,7.0285724,331.4864091,0.354,2.13,1.38,19.7,0.043235,APO*
2.14053917,0.711492103,10.1329538,95.6833438,12.571545,167.5519152,0.6176,3.66,3.13,22,0.003234,APO*
0.87211478,0.182039864,17.019933,168.7653644,199.51694,192.0059718,0.7134,1.03,0.81,21.2,0.024268,ATE*
1.55541986,0.61202518,6.2053707,276.4657079,23.7236316,331.1868432,0.6035,2.51,1.94,21.93,0.006668,APO*
2.15555087,0.602903766,2.8579995,357.541653,141.8603435,17.62886,0.856,3.46,3.16,22,0.037489,APO*
0.81351451,0.269829269,26.2763305,19.3013593,30.4727254,90.6013363,0.594,1.03,0.73,22.2,0.007,ATE
1.28820806,0.210765048,26.191994,339.0150335,215.4821827,172.2885118,1.0167,1.56,1.46,22.3,0.022266,APO
2.05304731,0.495073328,5.8973445,175.5934654,143.6681748,211.4863162,1.0366,3.07,2.94,20.4,0.025122,AMO*
1.04178197,0.126315968,20.0255879,254.6133121,100.877036,232.1896041,0.9102,1.17,1.06,21.2,0.02291,APO*
1.08035493,0.181330248,22.3162141,109.6039464,282.6119286,321.1453403,0.8845,1.28,1.12,20.9,0.001814,APO*
2.42624838,0.64128895,6.1137629,118.2583338,265.4616712,196.5937964,0.8703,3.98,3.78,18.7,0.028187,APO*
2.25092253,0.595527187,13.1108463,23.0076121,172.3911127,29.228084,0.9104,3.59,3.38,18.6,0.0431,APO*
1.26017811,0.220444031,17.6128089,321.1566748,299.2620993,236.2909115,0.9824,1.54,1.41,20.1,0.007395,APO*
2.77804868,0.641183346,2.6541366,164.0791013,172.3675503,310.5593626,0.9968,4.56,4.63,21.8,0.002756,APO*
1.88009106,0.471457996,44.5692826,27.7520398,341.8732535,69.1418493,0.9937,2.77,2.58,21.2,0.023793,APO*
2.53522603,0.742937719,8.9474804,118.2590056,344.1678708,100.9139312,0.6517,4.42,4.04,21.2,0.04481,APO*
1.93091246,0.570561889,5.4954949,234.6450838,198.3420283,337.3272679,0.8292,3.03,2.68,21.8,0.004911,APO*
2.3480612,0.647418911,4.2879368,320.9548732,1.0290371,273.0057998,0.8279,3.87,3.6,19.8,0.020676,APO*
2.42668139,0.6041799,3.1125253,225.0929726,198.0236376,179.9550474,0.9605,3.89,3.78,21.8,0.018827,APO*
1.64118579,0.701354581,13.4662893,70.9929067,198.4208427,153.4669916,0.4901,2.79,2.1,21.2,0.021142,APO*
1.45283069,0.762900536,5.9281167,124.8036471,31.9286197,189.1650032,0.3445,2.56,1.75,19.5,0.007534,APO*
1.16963921,0.838457541,3.7603265,55.1433303,196.5875144,234.1895865,0.1889,2.15,1.26,20.7,0.017928,APO*
1.9423249,0.495399767,16.3365447,323.3060111,29.5554555,345.681955,0.9801,2.9,2.71,19.4,0.043461,APO*
2.43787909,0.783946143,27.1486439,261.9163755,46.7386684,184.9642192,0.5267,4.35,3.81,19.1,0.030159,APO*
2.25531766,0.781925231,4.2632515,123.6073245,38.0412975,344.1140149,0.4918,4.02,3.39,21.45,0.031384,APO*
2.63076979,0.632167049,9.0019817,144.1990691,251.3131713,36.6169667,0.9677,4.29,4.27,20.4,0.033578,APO*
1.9366308,0.556452033,0.6923711,328.7556905,186.1666384,298.4311665,0.859,3.01,2.7,22,0.004582,APO*
3.19903982,0.678877287,5.6195693,156.094886,355.5142827,99.3415247,1.0273,5.37,5.72,19.1,0.048663,AMO*
2.64136414,0.649109652,7.4072408,130.1464989,277.7937991,28.6881813,0.9268,4.36,4.29,21.8,0.035651,APO*
0.87962325,0.267060847,5.7570675,223.1408565,89.6670079,92.8993993,0.6447,1.11,0.82,20.9,0.011858,ATE*
0.93078272,0.313242622,6.5213407,134.6646498,99.0011035,125.2820777,0.6392,1.22,0.9,21.6,0.030782,ATE*
2.49440698,0.695081959,8.4088558,104.7104076,252.53302,138.6199568,0.7606,4.23,3.94,21,0.027652,APO*
1.13010983,0.486236181,7.6125788,65.5867925,278.8300103,102.7261669,0.5806,1.68,1.2,21.6,0.02175,APO*
2.32189421,0.893565685,16.0108962,304.2015597,306.68105,347.8149404,0.2471,4.4,3.54,19.4,0.008164,APO*
1.46277935,0.367223548,12.1591272,223.240924,96.7875692,257.186753,0.9256,2,1.77,19.3,0.012686,APO*
3.05648926,0.890083252,16.9954458,124.560102,230.4671372,171.599704,0.336,5.78,5.34,18.1,0.049506,APO*
1.37503122,0.38836327,4.260208,315.8891213,115.163498,59.114699,0.841,1.91,1.61,21.6,0.021202,APO*
2.47660146,0.711070846,10.5394729,95.6150143,350.819906,131.0265636,0.7156,4.24,3.9,20.7,0.041341,APO*
1.61104092,0.716976383,10.1675302,91.1668878,194.6672064,86.2184655,0.456,2.77,2.04,20.9,0.047878,APO*
1.26002357,0.263731201,23.2539356,46.2716076,31.598396,145.6240164,0.9277,1.59,1.41,18.3,0.001754,APO*
2.2487762,0.561867456,2.3897821,232.4691381,20.9389102,274.1178862,0.9853,3.51,3.37,21,0.021228,APO*
2.16790115,0.5562587,11.2023871,197.396999,28.7959655,3.5896412,0.962,3.37,3.19,21.9,0.02165,APO*
2.11763031,0.651222127,12.4451384,254.9540023,209.4062415,83.2685534,0.7386,3.5,3.08,21,0.018838,APO*
2.05089102,0.707664124,2.1646305,259.9196669,45.129773,341.6612424,0.5995,3.5,2.94,21.5,0.005729,APO*
2.31647765,0.833765858,15.4357107,61.7677439,26.8981601,14.6876731,0.3851,4.25,3.53,21.1,0.033972,APO*
2.13444156,0.650752992,13.3648777,105.0467422,22.5939601,53.1777421,0.7454,3.52,3.12,20.5,0.020423,APO*
1.44087286,0.344372951,26.5113175,48.5042999,208.2225626,337.3931544,0.9447,1.94,1.73,22.4,0.026678,APO
1.81323211,0.500469507,14.6599143,224.2155347,56.0842614,67.2122374,0.9058,2.72,2.44,21.5,0.007409,APO*
1.19379627,0.450112189,32.8274748,272.6309965,77.0835734,212.0318958,0.6565,1.73,1.3,20,0.032527,APO*
1.18609013,0.287856266,20.6700375,243.3005937,230.9557459,36.1939425,0.8447,1.53,1.29,21.1,0.021782,APO*
2.84998627,0.628641912,27.0911827,175.3085063,68.9026247,0.9407691,1.0584,4.64,4.81,21.5,0.045922,AMO*
1.05069482,0.053197286,37.2878878,145.0438669,254.0324013,142.2424992,0.9948,1.11,1.08,21.8,0.019213,APO*
1.895503,0.787801988,16.2188376,294.6836738,87.6147672,341.1653714,0.4022,3.39,2.61,21.5,0.013851,APO*
1.91599856,0.537929735,9.7657433,124.1289672,85.5211143,294.8882125,0.8853,2.95,2.65,20.1,0.013886,APO*
2.76787016,0.717951585,18.0939388,243.2992505,116.5468974,253.3795605,0.7807,4.76,4.6,19.3,0.000785,APO*
0.95083829,0.562871219,29.325397,231.4332758,263.8765556,310.6560226,0.4156,1.49,0.93,20.4,0.008616,ATE*
2.72704557,0.720457131,17.667094,112.1833112,95.2075132,293.9574036,0.7623,4.69,4.5,21.7,0.007542,APO*
1.41801347,0.342066543,2.5828212,281.72583,317.1355414,189.9462891,0.933,1.9,1.69,21.4,0.023281,APO*
1.24188044,0.167281821,23.1925244,323.4014855,304.3322879,48.5393875,1.0341,1.45,1.38,21.3,0.048112,AMO*
2.10946088,0.654289733,11.0159159,111.4570995,131.4527234,44.8699475,0.7293,3.49,3.06,19.8,0.014286,APO*
1.28731266,0.902913057,19.0950485,218.5958638,320.3842475,39.0922877,0.125,2.45,1.46,21.7,0.036945,APO*
1.86493267,0.441277745,5.6827391,349.5435798,335.2535302,325.5631564,1.042,2.69,2.55,20.9,0.034181,AMO*
2.35179282,0.592920663,3.1095816,71.7699228,206.1512394,172.7718517,0.9574,3.75,3.61,20.9,0.034958,APO*
1.6735354,0.621510077,15.4877925,283.3002948,165.8616813,235.7762264,0.6334,2.71,2.17,21.4,0.042914,APO*
2.1653873,0.602663793,23.258386,122.4873309,344.7073619,284.9264647,0.8604,3.47,3.19,18.4,0.0364,APO*
1.62746516,0.424847577,26.1324133,306.8316003,352.3895897,22.5826985,0.936,2.32,2.08,19,0.049054,APO*
2.55330656,0.613430539,13.8696784,345.3738171,74.9422597,356.1556146,0.987,4.12,4.08,19,0.013593,APO*
2.19451775,0.528165187,6.5209082,353.2292904,1.4321323,294.4783768,1.0354,3.35,3.25,22,0.033647,AMO*
1.42702863,0.33365549,8.7876899,352.738508,75.1681655,62.7395578,0.9509,1.9,1.7,20.7,0.03043,APO*
2.74566793,0.697832674,8.4423607,233.5344956,213.9703779,239.9374968,0.8297,4.66,4.55,21.8,0.001006,APO*
1.29023308,0.388997512,7.4845146,87.7274706,30.1095093,100.9318431,0.7883,1.79,1.47,20.7,0.028183,APO*
1.10355214,0.093887541,22.5018313,149.8887878,12.856258,94.1336351,0.9999,1.21,1.16,21.3,0.011848,APO*
2.23414333,0.861945093,4.1798235,317.3637948,205.108073,219.051619,0.3084,4.16,3.34,19.4,0.022508,APO*
2.65269047,0.65725687,9.5055532,325.4845426,10.0124932,309.3691585,0.9092,4.4,4.32,21.4,0.011618,APO*
2.61790033,0.649521166,15.0695177,215.5901797,227.1091619,314.7206681,0.9175,4.32,4.24,21,0.000562,APO*
2.1756485,0.615889567,4.0775481,73.3500331,251.0105389,318.8570247,0.8357,3.52,3.21,20.5,0.01928,APO*
1.22619159,0.273562242,29.9623435,113.5970162,217.7865475,62.5891045,0.8908,1.56,1.36,21.1,0.027572,APO*
2.81518282,0.652621803,20.8251944,20.4539185,76.4383714,199.4405141,0.9779,4.65,4.72,17.9,0.017323,APO*
1.45858511,0.408931949,10.8604126,71.5028944,52.4244105,311.6108716,0.8621,2.06,1.76,20.8,0.043574,APO*
1.89532179,0.810702513,20.4089664,65.0822187,229.26745,270.1067074,0.3588,3.43,2.61,18.4,0.000721,APO*
1.08443467,0.730010954,34.4745504,223.1246228,51.814172,355.1604539,0.2928,1.88,1.13,21,0.042893,APO*
1.03445643,0.09665798,25.9770157,71.1794984,249.9972092,309.4819772,0.9345,1.13,1.05,21.6,0.019417,APO*
0.75961421,0.41034973,21.4623933,157.5638537,85.6276992,353.9864968,0.4479,1.07,0.66,21.2,0.027682,ATE*
1.05159631,0.158507124,32.9502226,273.7148738,281.0415367,15.7381812,0.8849,1.22,1.08,19.4,0.001322,APO*
2.42444144,0.705403636,2.3751802,37.0892058,319.9269437,94.720323,0.7142,4.13,3.78,22,0.025036,APO*
1.45107822,0.688909553,38.2136304,103.9619595,94.155588,310.2149212,0.4514,2.45,1.75,19.3,0.042535,APO*
2.25414925,0.652547676,5.8611138,138.8315841,67.9604917,185.75617,0.7832,3.73,3.38,20.5,0.041191,APO*
1.99386264,0.727951676,21.6448925,280.6594737,95.2761791,124.6273825,0.5424,3.45,2.82,18.6,0.027063,APO*
1.74996822,0.525801672,1.0832464,81.6734484,358.0741467,90.8807165,0.8298,2.67,2.32,20.2,0.007244,APO*
1.98771585,0.753905692,4.4401906,298.3384036,318.5958139,73.0793642,0.4892,3.49,2.8,20.3,0.023796,APO*
1.9334619,0.568632518,7.3268376,252.1521787,157.2820329,204.5210455,0.834,3.03,2.69,20.3,0.029933,APO*
1.30127131,0.639241754,14.0565643,298.8373475,346.923413,327.6348358,0.4694,2.13,1.48,21,0.032711,APO*
1.97204823,0.573716454,4.6148016,158.5297604,289.7025004,22.7638485,0.8407,3.1,2.77,21.3,0.04121,APO*
2.38171501,0.568867478,1.5058823,221.8853401,223.5756572,122.0344121,1.0268,3.74,3.68,19.7,0.046546,AMO*
2.69560284,0.656810917,34.8671268,317.9265083,144.1160619,270.3714556,0.9251,4.47,4.43,17.7,0.038494,APO*
2.11629894,0.531813222,13.1121397,145.1442012,90.5717103,297.2607751,0.9908,3.24,3.08,19.3,0.030761,APO*
2.66324249,0.763891409,29.3160318,105.6183848,190.6024363,245.3827619,0.6288,4.7,4.35,18.6,0.049124,APO*
