CreditScore,Age,Exited,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Female,Gender_Male,Geography
711,34,0,8,0.0,2,0,0,48260.19,0,1,France
661,35,0,8,124098.54,1,1,0,86678.48,0,1,Germany
415,32,0,5,145807.59,1,1,1,3064.65,0,1,France
578,23,0,8,0.0,2,1,0,112124.98,0,1,Spain
611,26,0,2,107508.93,2,1,1,120801.65,1,0,France
600,28,0,6,0.0,2,0,1,52193.23,1,0,France
661,32,0,1,145980.23,1,0,1,56636.28,1,0,Germany
850,37,0,3,212778.2,1,0,1,69372.88,1,0,France
573,47,1,4,152522.47,1,0,1,164038.07,1,0,Germany
764,33,0,9,168964.77,1,0,1,118982.51,1,0,Spain
838,34,0,8,0.0,2,1,0,27472.07,1,0,France
821,28,0,8,0.0,1,1,1,36754.13,1,0,France
607,36,0,4,98266.3,1,1,1,46416.36,1,0,Spain
558,38,0,8,113000.92,1,1,1,152872.39,0,1,France
530,23,0,1,137060.88,2,1,1,165227.23,0,1,Germany
654,37,0,5,112146.12,1,1,0,75927.35,0,1,Germany
530,33,0,4,129307.32,1,1,1,172930.28,1,0,France
656,69,0,6,163975.09,1,1,1,36108.5,0,1,Spain
520,43,0,7,0.0,2,1,1,36202.74,0,1,Spain
602,42,0,6,158414.85,1,1,1,131886.46,1,0,Germany
701,48,0,1,92072.68,1,1,1,133992.36,1,0,Germany
653,30,0,2,88243.29,2,1,1,96658.26,1,0,Spain
668,25,0,8,0.0,2,1,1,135112.09,0,1,Spain
652,48,1,4,59486.31,1,1,0,163944.18,0,1,France
639,54,0,2,0.0,2,1,1,53843.71,1,0,Spain
730,52,0,7,0.0,2,0,1,122398.84,1,0,Spain
780,34,0,1,0.0,1,1,1,64804.04,0,1,France
592,38,0,8,119278.01,2,0,1,19370.73,1,0,France
628,34,0,4,158741.43,2,1,1,126192.54,0,1,France
658,40,1,7,140596.95,1,0,1,135459.02,1,0,France
850,29,0,10,0.0,2,1,1,94815.04,1,0,Spain
515,37,1,2,90432.92,1,1,1,188366.04,0,1,Germany
571,35,0,1,104783.81,2,0,1,178512.52,1,0,France
760,42,0,0,77992.97,2,1,1,97906.38,0,1,Germany
720,43,0,10,110822.9,1,0,0,72861.94,1,0,Germany
632,42,0,4,119624.6,2,1,1,195978.86,0,1,Germany
694,31,1,6,109052.59,2,1,1,19448.93,0,1,Germany
559,40,0,5,139129.44,1,0,1,32635.54,1,0,Spain
773,42,0,8,152324.66,2,1,0,171733.22,1,0,Germany
581,38,0,1,0.0,2,1,0,46176.22,0,1,France
524,37,0,9,127480.58,2,1,0,179634.69,1,0,Germany
713,53,1,6,115029.4,1,0,0,191521.32,0,1,France
676,40,0,8,114005.78,1,1,1,67998.45,0,1,France
651,42,1,1,116646.76,1,1,0,44731.8,1,0,Germany
717,49,1,1,110864.38,2,1,1,124532.9,1,0,Spain
594,23,0,5,156267.59,1,1,0,160968.44,0,1,France
716,44,1,3,109528.28,1,1,0,27341.63,1,0,France
668,35,0,6,102482.76,1,1,1,53994.64,1,0,France
678,23,0,10,115563.71,1,1,1,91633.53,0,1,Germany
545,23,0,2,0.0,2,1,0,189613.12,0,1,France
613,40,0,9,95624.36,2,1,1,60706.33,1,0,France
687,21,0,8,0.0,2,1,1,154767.34,1,0,Spain
715,28,0,7,160376.61,1,0,0,196853.11,0,1,France
618,41,0,8,37702.79,1,1,1,195775.48,0,1,Germany
721,35,0,6,118273.83,1,0,1,3086.89,1,0,France
445,34,0,7,131082.17,2,1,1,70618.0,1,0,Germany
690,38,0,1,94456.0,2,0,1,55034.02,0,1,France
709,43,1,8,0.0,2,0,0,168035.62,1,0,France
671,42,0,3,0.0,2,1,1,128449.33,1,0,Spain
538,33,0,6,93791.38,1,1,1,199249.29,0,1,France
735,33,0,4,0.0,2,1,0,149474.69,1,0,France
592,37,0,7,0.0,2,1,1,126726.33,1,0,France
747,61,0,7,155973.13,1,0,1,147554.26,0,1,France
675,36,0,7,89409.95,1,1,1,149399.7,0,1,Germany
632,39,0,5,97854.37,2,1,0,93536.38,1,0,Spain
621,39,0,6,0.0,2,1,1,58883.91,0,1,France
521,29,0,3,60280.62,1,1,0,154271.41,0,1,Spain
591,36,0,7,135216.8,1,1,1,122022.89,0,1,Spain
706,28,0,6,124923.35,2,1,1,50299.14,1,0,Germany
677,38,0,4,0.0,2,1,0,187800.63,0,1,France
769,27,0,7,188614.07,1,1,0,171344.09,0,1,Germany
771,32,0,5,62321.62,1,1,1,40920.59,0,1,France
601,48,1,8,120782.7,1,1,0,63940.68,1,0,Germany
670,42,0,1,115961.58,2,0,1,29483.87,1,0,France
517,28,0,2,115062.61,1,1,0,179056.23,0,1,France
834,49,0,8,160602.25,2,1,0,129273.94,1,0,France
571,42,1,4,108825.34,3,1,0,55558.51,1,0,France
576,36,0,8,166287.85,1,1,1,23305.85,1,0,Germany
718,31,0,1,152663.77,1,0,1,17128.64,1,0,France
636,31,0,9,80844.69,2,1,1,74641.9,1,0,Germany
566,40,0,2,97001.36,2,1,0,154486.01,1,0,Germany
711,64,0,4,0.0,2,1,1,3185.67,0,1,France
574,39,0,2,122524.61,2,1,0,88463.63,1,0,France
619,35,0,8,132292.63,1,1,0,65682.93,1,0,France
588,24,0,0,0.0,2,1,1,140586.08,1,0,France
760,49,1,9,91502.99,1,1,0,117232.9,1,0,Germany
665,52,1,3,0.0,1,1,0,116137.01,0,1,France
739,29,0,3,59385.98,2,1,1,105533.96,0,1,Germany
641,77,0,9,0.0,3,1,1,81514.06,0,1,France
685,21,0,6,97956.5,1,1,1,164966.27,1,0,Germany
594,49,0,4,0.0,2,1,1,23631.55,1,0,France
557,40,0,4,0.0,2,0,1,105433.53,1,0,Spain
697,27,0,8,141223.68,2,1,0,90591.15,0,1,France
656,18,0,10,151762.74,1,0,1,127014.32,0,1,France
712,43,0,1,141749.74,2,0,1,90905.26,0,1,Germany
689,38,1,5,75075.14,1,1,1,8651.92,0,1,Spain
697,25,0,4,165686.11,2,1,0,15467.98,1,0,France
589,38,0,2,0.0,1,1,0,79915.28,0,1,France
525,25,0,10,0.0,2,1,0,69361.95,1,0,Spain
680,44,0,3,0.0,2,1,0,86935.08,0,1,France
617,28,1,0,0.0,2,1,1,7597.83,1,0,France
680,32,0,5,92961.61,1,1,0,116957.6,0,1,France
662,30,0,9,0.0,2,0,1,157884.83,1,0,Spain
736,46,1,5,130812.91,1,1,1,77981.54,0,1,Germany
657,57,1,8,107174.58,1,1,1,126369.55,0,1,Germany
350,54,1,1,152677.48,1,1,1,191973.49,0,1,Spain
617,30,0,3,132005.77,1,1,0,142940.39,0,1,France
562,35,0,7,0.0,1,0,0,48869.67,0,1,France
705,23,0,5,0.0,2,1,1,73131.73,1,0,Spain
516,33,0,7,127305.5,1,1,1,120037.36,1,0,France
573,37,0,6,0.0,2,1,0,193995.37,1,0,France
538,31,0,0,0.0,2,0,0,179453.66,1,0,Spain
699,39,0,9,0.0,1,1,0,80963.92,0,1,France
504,32,0,8,170291.22,2,0,1,15658.99,0,1,Germany
583,47,0,5,102562.23,1,1,0,92708.1,0,1,Spain
712,53,0,2,111061.01,2,0,0,26542.17,0,1,Spain
626,62,0,3,0.0,1,1,1,65010.74,0,1,Spain
631,34,0,4,124379.14,1,1,0,106892.91,1,0,France
663,37,0,7,0.0,1,1,1,185210.63,1,0,France
506,41,0,3,57745.76,1,1,0,4035.46,1,0,Germany
570,50,1,5,129293.74,1,1,0,177805.44,1,0,Germany
703,45,0,7,0.0,2,1,1,68831.72,1,0,France
698,40,0,8,150777.1,1,1,0,114732.62,1,0,Germany
731,41,0,4,0.0,2,1,0,22299.27,0,1,Spain
625,34,0,6,0.0,2,0,0,197283.2,0,1,France
634,31,1,9,108632.48,1,1,1,179485.96,0,1,Spain
616,59,0,5,153861.1,1,1,1,17699.48,0,1,France
500,56,1,1,100374.58,1,1,0,118490.8,0,1,France
446,32,0,8,0.0,2,0,0,133292.94,0,1,France
669,47,0,9,61196.54,1,1,0,58170.24,1,0,France
581,31,0,6,116891.72,1,1,0,107137.3,0,1,Germany
704,54,1,6,133656.91,3,1,0,145071.33,1,0,Germany
748,44,0,2,92911.52,1,0,1,85495.24,0,1,France
680,31,0,9,119825.75,2,1,1,101139.3,1,0,Spain
655,37,0,7,111852.84,2,1,0,10511.13,1,0,France
690,32,0,0,106683.52,2,1,1,137916.49,0,1,Germany
695,40,0,7,139022.24,1,0,1,193383.13,0,1,Germany
700,40,1,4,148571.07,1,1,0,189826.96,1,0,Germany
773,52,0,4,0.0,1,0,1,144113.42,0,1,France
749,42,0,1,129776.72,2,0,1,143538.51,0,1,France
611,46,1,5,0.0,1,1,0,77677.14,1,0,France
606,46,0,8,0.0,2,1,1,183717.94,1,0,Spain
554,24,0,10,0.0,1,0,0,92180.62,0,1,France
567,37,0,7,0.0,2,1,1,28690.9,1,0,France
559,24,1,3,114739.92,1,1,0,85891.02,0,1,Spain
594,41,0,2,122545.65,2,1,1,42050.24,0,1,Germany
513,37,0,6,0.0,2,1,0,110142.34,1,0,France
652,26,0,1,131908.35,1,1,1,179269.79,1,0,Germany
680,42,1,7,105722.69,1,1,1,90558.24,1,0,Germany
784,33,0,10,0.0,2,1,0,162022.47,0,1,Spain
812,44,1,8,0.0,3,1,0,66926.83,1,0,Spain
784,40,0,8,0.0,2,1,0,108891.3,1,0,Spain
570,18,0,4,82767.42,1,1,0,71811.9,1,0,France
712,42,0,1,87842.98,1,0,0,92223.59,1,0,France
705,39,0,6,133261.13,1,1,1,78065.9,0,1,Spain
681,32,0,3,0.0,2,1,1,59679.9,1,0,Spain
620,41,0,0,97925.11,1,1,0,85000.32,0,1,France
711,52,0,5,0.0,1,1,1,159808.95,0,1,France
613,24,0,7,140453.91,1,1,0,129001.3,1,0,France
613,20,1,0,117356.19,1,0,0,113557.7,1,0,Germany
682,36,0,5,0.0,2,1,1,147758.51,0,1,Spain
850,37,0,4,137204.77,1,1,1,28865.59,0,1,Spain
601,41,0,1,0.0,2,0,1,160607.06,1,0,France
595,35,1,8,0.0,1,1,0,100015.79,0,1,Spain
675,36,0,3,54098.18,2,0,1,54478.52,0,1,Spain
591,31,0,8,0.0,1,1,1,141677.33,0,1,Spain
602,23,0,7,113758.48,2,0,0,84077.6,0,1,France
554,34,0,8,0.0,1,0,1,106981.03,1,0,Spain
541,37,0,9,118636.92,1,1,1,73551.44,0,1,France
506,34,0,7,0.0,2,0,0,115842.1,0,1,France
814,44,0,8,95488.82,2,0,0,107013.59,0,1,Germany
683,30,0,8,110829.52,2,0,0,24938.84,0,1,France
485,51,0,7,144244.59,2,1,0,51113.14,0,1,Germany
696,31,0,8,122021.92,2,1,0,33828.64,1,0,Germany
608,30,0,8,0.0,2,1,0,128875.86,1,0,France
792,50,1,9,0.0,4,1,1,194700.81,0,1,France
686,22,0,5,0.0,2,1,0,158974.45,0,1,Spain
790,42,0,1,85839.62,1,1,0,198182.73,0,1,Germany
654,29,0,4,96974.97,1,0,1,141404.07,1,0,France
452,35,0,4,148172.44,1,1,1,4175.68,0,1,France
719,38,0,0,0.0,1,1,0,126876.47,0,1,Spain
707,40,0,5,0.0,2,1,0,41052.82,1,0,France
699,49,0,2,0.0,1,0,0,105760.01,1,0,France
850,30,0,2,0.0,2,0,1,27937.12,0,1,Spain
828,28,0,8,134766.85,1,1,0,79355.87,0,1,Spain
850,30,0,5,123210.56,2,1,1,102180.27,0,1,Germany
712,47,0,1,139887.01,1,1,1,95719.73,0,1,Spain
634,44,0,9,149961.11,1,1,0,57121.51,0,1,France
730,45,0,6,152880.97,1,0,0,162478.11,0,1,Germany
685,43,0,9,108589.47,2,0,1,194808.51,0,1,Germany
809,33,0,9,0.0,1,1,1,124045.65,0,1,Spain
707,35,1,3,56674.48,1,1,0,17987.4,1,0,Spain
648,32,0,8,0.0,1,1,0,133653.38,0,1,Spain
760,57,0,1,0.0,2,1,1,25101.17,1,0,Spain
805,33,0,3,105663.56,2,0,1,33330.89,1,0,Germany
585,39,0,7,0.0,2,1,0,2401.26,1,0,France
595,30,0,5,100683.54,1,1,1,178361.04,1,0,Spain
630,42,0,6,0.0,2,1,0,162697.93,0,1,France
627,29,0,5,139541.58,2,1,0,80607.33,0,1,Germany
631,37,0,2,121801.72,2,0,1,23146.62,1,0,Germany
776,38,0,5,112281.7,1,0,1,89893.6,0,1,Germany
676,36,0,4,0.0,2,1,1,3173.31,1,0,Spain
758,40,0,5,93499.82,2,0,0,123218.81,1,0,Spain
637,33,0,0,132255.99,2,0,1,74588.41,0,1,France
850,20,0,7,0.0,2,1,0,31288.77,0,1,France
601,44,0,4,0.0,2,1,0,58561.31,1,0,Spain
735,49,0,5,121973.28,1,1,0,148804.36,0,1,France
614,32,0,7,99462.8,2,1,1,51117.06,0,1,Germany
672,21,0,3,165878.76,2,1,1,164537.17,1,0,Germany
642,30,0,8,117494.27,1,0,0,61977.82,0,1,France
633,29,0,0,138577.34,1,1,0,193362.99,1,0,Germany
769,39,0,9,0.0,1,1,1,47722.79,0,1,Spain
796,41,0,8,107525.07,1,1,0,18510.41,0,1,Spain
715,23,0,7,139224.92,2,1,0,65057.71,0,1,France
695,42,0,7,121453.63,1,0,0,46374.64,1,0,France
747,25,0,4,0.0,2,0,1,42039.67,1,0,France
584,54,1,1,77354.37,1,0,0,138192.98,1,0,Germany
476,40,0,6,0.0,1,1,1,22735.45,0,1,France
850,39,0,7,79259.99,1,0,1,186910.74,1,0,France
529,30,0,2,116295.29,1,1,0,75285.47,0,1,France
584,59,1,1,0.0,1,0,1,130260.11,1,0,Spain
586,34,0,9,74309.81,1,1,0,15034.93,0,1,Germany
674,34,1,2,152797.9,1,1,0,175709.4,0,1,Germany
552,42,1,9,133701.07,2,1,0,101069.71,0,1,France
601,33,0,7,114430.18,2,1,1,153012.13,1,0,Germany
541,29,0,7,127504.57,1,0,0,86173.92,0,1,France
744,41,0,2,84113.41,1,1,0,197548.63,1,0,Germany
595,23,0,10,101126.66,2,0,0,37042.8,1,0,Spain
724,33,0,5,103564.83,2,1,0,121085.72,0,1,Germany
533,52,1,7,0.0,1,0,1,194113.99,1,0,Spain
618,37,0,2,168178.21,2,0,1,101273.23,0,1,France
523,39,1,1,143903.11,1,1,1,118711.75,1,0,Germany
642,30,0,5,129753.69,1,1,0,582.53,1,0,Germany
584,35,0,9,0.0,2,1,0,192381.21,0,1,France
521,38,1,5,110641.18,1,0,1,136507.69,0,1,France
662,36,1,4,166909.2,2,1,0,138871.12,1,0,France
758,34,0,1,154139.45,1,1,1,60728.89,1,0,France
717,38,0,7,97459.06,1,0,0,189175.71,0,1,France
611,40,0,1,0.0,2,1,1,102547.56,0,1,France
766,43,0,6,112088.04,2,1,1,36706.56,0,1,Germany
636,34,0,3,0.0,2,1,1,44756.25,1,0,France
814,48,0,7,0.0,2,1,1,132870.15,1,0,France
760,28,0,1,141038.57,2,0,0,16287.38,0,1,Spain
607,39,0,2,84468.67,2,1,1,121945.42,0,1,Germany
725,36,1,4,118520.26,1,0,0,131173.9,1,0,Spain
600,37,0,1,142663.46,1,0,1,88669.89,0,1,France
656,27,0,4,118627.16,2,1,1,160835.3,0,1,Germany
640,34,0,1,137523.02,1,0,0,24761.36,0,1,Spain
439,28,0,7,110976.23,2,1,0,138526.96,0,1,France
549,38,0,8,107283.4,1,0,0,157442.75,1,0,France
622,38,0,5,0.0,2,0,0,105295.77,0,1,France
715,34,0,4,124314.45,1,0,0,97782.92,0,1,France
657,41,0,5,95858.37,1,1,1,68255.88,1,0,France
703,36,0,2,0.0,2,1,0,108790.95,0,1,France
802,33,0,8,0.0,2,1,0,143706.18,0,1,France
793,36,0,0,0.0,1,0,0,148993.47,1,0,Spain
554,35,1,6,117707.18,2,0,0,95277.15,1,0,France
533,38,0,1,135289.33,2,0,1,152956.33,0,1,Spain
658,36,0,8,174060.46,1,1,1,94925.62,0,1,France
713,40,0,3,114446.84,2,1,1,87308.18,0,1,Germany
711,37,1,2,0.0,2,1,0,83978.86,0,1,Spain
669,25,1,1,157848.53,1,0,0,37543.93,0,1,France
439,43,0,8,0.0,1,0,1,104889.3,1,0,France
763,37,0,6,0.0,2,1,1,149705.25,1,0,Spain
697,74,0,3,108071.36,2,1,1,16445.79,1,0,Germany
702,35,0,8,14262.8,2,1,0,54689.16,1,0,Spain
686,41,0,7,102749.72,1,0,1,194913.86,0,1,Spain
629,36,0,1,161757.87,2,1,1,146371.72,0,1,Spain
823,38,0,1,0.0,2,1,0,156603.7,0,1,France
683,35,0,5,95698.79,1,0,1,182566.76,1,0,Germany
555,37,0,9,124969.13,1,1,0,60194.05,0,1,France
647,44,1,4,93960.35,1,1,0,36579.53,0,1,Germany
714,51,1,4,88308.87,3,0,0,5862.53,1,0,France
850,39,0,10,0.0,2,1,1,143030.09,1,0,Spain
713,59,0,3,0.0,2,1,1,62700.08,1,0,France
452,30,0,7,112935.87,1,1,1,99017.34,0,1,France
683,24,0,8,98567.1,1,1,0,187987.01,1,0,Spain
577,26,0,1,180530.51,1,0,0,123454.62,1,0,France
552,33,0,5,140931.57,1,0,1,10921.5,0,1,France
769,31,0,7,148913.72,2,1,0,53817.23,1,0,Germany
691,38,0,7,0.0,2,0,0,81617.4,0,1,France
818,49,1,2,0.0,1,0,1,192298.84,1,0,France
739,41,0,5,0.0,2,0,0,143882.25,0,1,France
639,50,0,6,115335.32,2,1,1,53130.41,1,0,France
651,65,0,0,0.0,2,1,1,190454.04,1,0,France
779,26,0,0,0.0,2,0,1,111906.0,1,0,France
850,33,0,7,134678.13,1,1,0,113177.95,1,0,Germany
829,38,0,9,0.0,2,1,0,30529.88,0,1,France
579,31,0,2,90547.48,2,1,1,18800.13,0,1,Germany
510,32,0,9,103324.78,1,1,1,46127.7,0,1,France
531,29,0,3,114590.58,1,0,0,75585.48,0,1,France
628,36,0,3,91286.51,1,1,0,63085.94,1,0,Germany
633,32,0,5,163340.12,2,1,1,74415.2,0,1,Spain
714,45,0,8,150900.29,2,0,1,139889.15,0,1,Spain
604,23,0,9,124577.33,1,1,1,7267.25,0,1,Spain
630,35,0,1,0.0,2,0,0,186826.22,0,1,Spain
850,31,0,4,91292.7,1,1,1,162149.07,1,0,Spain
788,57,1,8,93716.72,1,1,1,180150.49,1,0,Germany
798,37,0,4,111723.08,1,1,1,83478.12,1,0,France
770,45,1,4,110765.68,1,1,0,26163.74,0,1,Germany
569,25,0,9,173459.45,2,1,1,44381.06,0,1,Germany
425,22,1,7,169649.73,2,0,1,136365.0,1,0,Spain
547,31,0,9,0.0,2,0,0,99294.22,1,0,Spain
725,45,1,8,116917.07,1,0,0,173464.43,0,1,Germany
506,37,0,5,0.0,2,1,1,127543.81,0,1,France
632,36,0,7,0.0,2,1,1,52526.65,1,0,France
620,22,0,0,0.0,1,1,0,32589.45,0,1,France
663,32,1,8,130627.66,1,1,0,47161.25,0,1,Germany
700,46,0,5,56580.95,2,0,1,45424.13,1,0,Spain
696,38,0,6,142316.14,1,1,1,8018.49,0,1,Germany
767,31,0,6,0.0,2,1,1,195668.0,0,1,Spain
561,56,1,7,152759.0,2,1,0,133167.11,0,1,France
350,39,1,0,109733.2,2,0,0,123602.11,0,1,Germany
706,54,0,9,117444.51,1,1,1,186238.85,0,1,France
464,34,0,5,76001.57,1,1,1,158668.87,1,0,Spain
501,34,0,3,107747.57,1,1,0,9249.36,1,0,France
745,35,0,8,0.0,2,1,1,116581.1,1,0,Spain
587,36,0,1,134997.49,2,1,0,44688.08,1,0,France
667,48,0,2,0.0,2,1,1,148608.39,1,0,France
737,36,1,9,0.0,1,0,1,188670.9,0,1,France
485,30,0,7,0.0,1,1,0,107067.37,1,0,Spain
590,37,1,0,64345.21,1,0,1,61759.33,1,0,Spain
518,35,0,8,141665.63,1,0,1,192776.64,1,0,Germany
581,29,0,8,0.0,2,1,0,46735.19,1,0,Spain
785,33,0,5,136624.6,2,1,1,169117.74,1,0,Germany
799,52,0,4,161209.66,1,1,1,89081.41,1,0,France
698,38,0,10,95010.92,1,1,1,105227.86,0,1,Spain
730,41,0,4,167545.32,1,1,0,128246.81,1,0,France
740,36,1,4,109044.6,1,0,0,94554.74,1,0,Germany
785,47,1,9,122031.55,1,1,1,33823.5,1,0,France
527,29,1,2,27755.97,1,1,0,97468.44,1,0,Spain
544,29,0,1,118560.55,1,1,1,164137.36,1,0,France
705,61,0,4,0.0,2,1,1,191313.7,0,1,France
684,34,0,9,0.0,2,1,1,65257.57,0,1,France
639,28,0,8,97840.72,1,1,1,178222.77,1,0,Spain
565,38,0,2,158651.29,2,1,1,179445.28,1,0,Germany
481,44,1,9,175303.06,1,1,0,65500.53,0,1,France
731,25,0,8,96950.21,1,1,0,97877.92,0,1,Spain
607,45,0,7,123859.6,1,0,1,113051.57,0,1,France
760,32,0,7,0.0,2,1,1,105969.05,1,0,France
559,70,0,9,0.0,1,1,1,122996.76,1,0,France
715,33,0,3,85227.84,1,1,1,68087.15,1,0,France
656,36,0,8,97786.08,2,0,1,21478.36,0,1,France
652,33,0,7,128135.99,1,1,0,158437.73,0,1,Germany
624,33,0,6,0.0,2,0,0,76551.7,0,1,Spain
634,36,0,2,85996.19,1,1,0,15887.68,0,1,Spain
850,50,0,10,0.0,2,1,1,33741.84,1,0,Spain
659,39,0,1,104502.11,1,1,0,20652.69,1,0,Germany
529,35,0,5,95772.97,1,1,1,112781.5,0,1,Spain
572,31,0,5,98108.79,1,0,1,119996.95,0,1,Spain
640,39,1,9,131607.28,4,0,1,6981.43,0,1,Germany
770,55,1,9,63127.41,2,1,0,185211.28,0,1,Spain
648,35,0,7,0.0,2,1,1,78436.36,0,1,Spain
579,31,0,9,0.0,1,0,1,139048.0,0,1,France
589,36,0,9,140355.56,2,1,0,136329.96,1,0,Germany
530,36,0,2,0.0,2,1,1,14721.8,1,0,Spain
831,30,0,2,0.0,2,0,1,3430.38,0,1,France
790,24,0,7,107418.27,1,0,1,160450.21,0,1,Germany
656,35,0,6,0.0,2,1,0,1485.27,0,1,France
563,32,0,6,0.0,2,1,1,19720.08,0,1,Spain
667,39,0,7,167557.12,1,1,1,41183.02,0,1,Spain
613,34,0,8,117300.02,1,1,0,139410.08,0,1,Spain
429,60,0,7,0.0,2,1,1,163691.48,0,1,France
665,23,0,9,143672.9,1,1,1,115147.33,1,0,France
731,33,0,4,0.0,2,1,1,74945.11,0,1,France
584,37,0,1,0.0,2,1,1,180363.56,1,0,France
634,31,0,8,76798.92,1,0,0,196021.73,1,0,Germany
488,34,0,3,0.0,2,1,1,125979.36,0,1,France
535,49,0,7,115309.75,1,1,0,111421.77,1,0,Spain
776,29,0,7,178171.04,2,1,1,115818.51,1,0,France
850,38,0,3,0.0,2,0,1,179360.76,1,0,Spain
673,37,0,0,0.0,2,0,0,82351.06,1,0,Spain
850,45,1,5,127258.79,1,1,1,192744.23,1,0,Germany
627,30,0,6,0.0,1,1,1,113408.47,1,0,Spain
570,33,0,8,0.0,1,1,1,124641.42,1,0,France
796,67,0,5,0.0,2,0,1,54871.02,0,1,Spain
773,33,0,10,0.0,1,1,1,98820.09,1,0,Spain
752,36,0,2,0.0,2,1,1,45570.84,0,1,Spain
625,69,0,1,107569.96,1,1,1,182336.45,1,0,Spain
535,20,0,9,134874.4,1,1,1,118825.56,0,1,Germany
786,29,0,4,0.0,2,1,0,103372.79,1,0,France
620,67,0,3,0.0,2,1,1,43486.73,1,0,France
605,48,0,6,0.0,2,1,1,40062.99,1,0,Spain
670,32,0,3,0.0,2,1,0,46175.7,1,0,Spain
617,42,0,0,70105.87,1,1,1,120830.73,0,1,Spain
595,41,0,9,0.0,2,1,0,5967.09,0,1,France
687,29,1,4,78939.15,1,1,0,122134.56,1,0,Germany
757,30,0,6,105128.85,2,1,1,62972.13,0,1,Germany
746,31,0,2,113836.27,1,1,1,174815.54,0,1,Spain
503,25,0,7,0.0,1,0,1,192841.13,0,1,Spain
543,48,1,1,100900.5,1,0,0,33310.72,0,1,Germany
428,40,1,3,129248.11,2,1,0,72876.43,1,0,Germany
768,28,0,3,109118.05,2,0,1,50911.41,1,0,France
618,56,1,7,0.0,1,1,1,142400.27,0,1,France
591,31,0,7,0.0,2,0,1,48778.46,1,0,France
658,35,1,5,126397.66,1,0,0,156361.58,1,0,France
625,36,1,9,108546.16,3,1,0,133807.77,0,1,France
717,36,1,2,148061.89,1,1,0,179128.69,0,1,France
667,44,0,8,122277.87,1,1,1,91810.71,0,1,France
804,24,0,3,0.0,2,1,0,173195.33,0,1,France
693,31,0,1,0.0,2,0,1,182270.88,0,1,France
729,36,0,8,152899.24,2,1,0,177130.33,0,1,Germany
484,54,1,3,134388.11,1,0,0,49954.79,0,1,Germany
632,40,0,3,109740.62,1,1,0,141896.74,1,0,Spain
536,23,0,6,92366.72,2,1,0,120661.71,0,1,Germany
573,26,1,4,129109.02,1,0,0,149814.68,1,0,France
655,56,0,5,0.0,2,1,1,41782.7,1,0,Spain
666,74,0,7,105102.5,1,1,1,46172.47,0,1,Germany
726,30,0,5,111375.32,2,1,0,2704.09,0,1,Germany
523,39,0,3,0.0,2,1,0,6726.53,0,1,France
728,33,0,9,150412.14,2,1,0,170764.08,1,0,Germany
701,30,0,3,156660.72,2,1,0,45742.42,0,1,France
518,38,0,3,90957.81,1,0,1,162304.59,0,1,France
739,37,0,7,104960.46,1,0,1,80883.82,0,1,France
531,31,1,7,117052.82,1,1,0,118508.09,1,0,Germany
452,44,0,3,88915.85,1,1,0,69697.74,0,1,Spain
684,45,0,6,148071.39,1,1,0,183575.01,0,1,France
728,39,0,6,152182.83,1,0,0,161203.6,0,1,Germany
783,39,0,9,0.0,2,1,0,143752.77,0,1,Spain
734,22,1,5,130056.23,1,0,0,121894.31,0,1,France
648,34,0,3,95039.73,2,1,1,147055.87,0,1,Germany
688,52,0,1,0.0,2,1,1,172033.57,0,1,France
680,35,0,9,0.0,2,0,0,143774.06,0,1,Spain
516,43,0,2,112773.73,2,1,1,139366.58,1,0,France
680,37,1,10,123806.28,1,1,0,81776.84,1,0,France
604,53,1,8,144453.75,1,1,0,190998.96,0,1,France
624,27,0,9,94667.29,2,0,1,4470.52,0,1,Germany
623,21,0,10,0.0,2,0,1,135851.3,0,1,France
624,51,0,5,174397.21,2,1,1,172372.63,0,1,Spain
565,58,1,3,108888.24,3,0,1,135875.51,1,0,Germany
565,55,1,4,118803.35,2,1,1,128124.7,0,1,France
710,54,1,6,171137.62,1,1,1,167023.95,0,1,France
645,42,0,6,0.0,1,0,0,149807.01,0,1,France
707,33,0,8,136678.52,1,1,0,54290.62,0,1,France
655,36,0,1,135515.76,1,1,0,86013.96,1,0,Spain
705,24,0,5,177799.83,2,0,0,79886.06,1,0,Spain
358,52,1,8,143542.36,3,1,0,141959.11,1,0,Spain
578,34,0,8,147487.23,2,1,0,66680.77,0,1,Germany
800,40,1,5,97764.41,1,1,0,98640.15,1,0,France
612,33,1,9,0.0,1,0,0,142797.5,1,0,France
681,48,0,8,139480.18,1,1,1,163581.67,1,0,Germany
559,25,0,5,0.0,2,1,1,163221.22,0,1,Spain
488,39,0,9,140553.46,1,0,0,12440.44,1,0,Spain
717,36,0,5,0.0,2,1,1,145551.6,1,0,France
666,41,0,10,141162.08,1,1,0,50908.48,1,0,France
582,26,0,4,65848.36,2,1,0,30149.21,0,1,Spain
733,30,0,0,83319.28,1,0,0,57769.2,1,0,Spain
693,41,0,4,0.0,2,0,0,156381.47,0,1,France
694,33,0,4,129731.64,2,1,0,178123.86,1,0,France
622,35,0,5,0.0,2,1,0,51112.8,1,0,France
598,38,0,6,0.0,2,0,0,173783.38,1,0,Spain
717,35,1,1,0.0,3,0,0,174770.14,0,1,Spain
494,37,0,5,107106.33,2,1,0,172063.09,0,1,Germany
